"Run.Number","Trial.Number","Task","Stimulus","Current.Trial.Type","Previous.Trial.Type","Previous.Trial.Type.N2","Previous.Trial.Type.N3","StimulusOnsetTime","StimulusOffsetTime","Response","RT","Accuracy","PreviousAccuracy","PreviousAccuracy.N2","Previous.Accuracy.N3"
"practice",1,"1_2_stimuli","1_2","Incongruent",NA,NA,NA,1.999984,2.199985,"Omission",5000,"Omission",NA,NA,NA
"practice",2,"3_4_stimuli","3_4","Incongruent","Incongruent",NA,NA,3.999968,4.199971,"Omission",5000,"Omission","Omission",NA,NA
"practice",3,"5_6_stimuli","5_5","Congruent","Incongruent","Incongruent",NA,5.999944,6.199947,"Omission",5000,"Omission","Omission","Omission",NA
"practice",4,"7_8_stimuli","7_7","Congruent","Congruent","Incongruent","Incongruent",7.999923,8.199925,"Omission",5000,"Omission","Omission","Omission","Omission"
"practice",5,"1_2_stimuli","2_2","Congruent","Congruent","Congruent","Incongruent",9.99991,10.199902,"3#",0.897749,"Error","Omission","Omission","Omission"
"practice",6,"3_4_stimuli","4_3","Incongruent","Congruent","Congruent","Congruent",11.999889,12.199893,"3#",0.849349,"Correct","Error","Omission","Omission"
"practice",7,"5_6_stimuli","6_6","Congruent","Incongruent","Congruent","Congruent",13.999879,14.199873,"7&",1.121424,"Error","Correct","Error","Omission"
"practice",8,"7_8_stimuli","8_7","Incongruent","Congruent","Incongruent","Congruent",15.999853,16.19986,"Omission",5000,"Omission","Error","Correct","Error"
"practice",9,"1_2_stimuli","2_1","Incongruent","Incongruent","Congruent","Incongruent",17.999827,18.199836,"3#",0.945416,"Error","Omission","Error","Correct"
"practice",10,"3_4_stimuli","4_4","Congruent","Incongruent","Incongruent","Congruent",19.999815,20.199812,"4$",1.394233,"Correct","Error","Omission","Error"
"practice",11,"5_6_stimuli","6_6","Congruent","Congruent","Incongruent","Incongruent",21.999778,22.199794,"6^",1.18566,"Correct","Correct","Error","Omission"
"practice",12,"7_8_stimuli","7_7","Congruent","Congruent","Congruent","Incongruent",23.999785,24.199787,"7&",1.185464,"Correct","Correct","Correct","Error"
"practice",13,"1_2_stimuli","1_2","Incongruent","Congruent","Congruent","Congruent",25.999765,26.199756,"2@",0.977673,"Correct","Correct","Correct","Correct"
"practice",14,"3_4_stimuli","3_4","Incongruent","Incongruent","Congruent","Congruent",27.999749,28.199737,"4$",1.121485,"Correct","Correct","Correct","Correct"
"practice",15,"5_6_stimuli","6_5","Incongruent","Incongruent","Incongruent","Congruent",29.99972,30.19973,"6^",0.96159,"Error","Correct","Correct","Correct"
"practice",16,"7_8_stimuli","8_8","Congruent","Incongruent","Incongruent","Incongruent",31.999709,32.199699,"8*",1.041949,"Correct","Error","Correct","Correct"
"practice",17,"1_2_stimuli","1_1","Congruent","Congruent","Incongruent","Incongruent",33.999689,34.199712,"1!",0.738153,"Correct","Correct","Error","Correct"
"practice",18,"3_4_stimuli","3_4","Incongruent","Congruent","Congruent","Incongruent",35.999675,36.199673,"4$",0.961567,"Correct","Correct","Correct","Error"
"practice",19,"5_6_stimuli","6_5","Incongruent","Incongruent","Congruent","Congruent",37.999651,38.199642,"5%",0.978045,"Correct","Correct","Correct","Correct"
"practice",20,"7_8_stimuli","8_8","Congruent","Incongruent","Incongruent","Congruent",39.99962,40.199632,"8*",1.041973,"Correct","Correct","Correct","Correct"
"practice",21,"1_2_stimuli","2_1","Incongruent","Congruent","Incongruent","Incongruent",41.999606,42.199606,"1!",0.929646,"Correct","Correct","Correct","Correct"
"practice",22,"3_4_stimuli","3_4","Incongruent","Incongruent","Congruent","Incongruent",43.999593,44.199599,"4$",0.99366,"Correct","Correct","Correct","Correct"
"practice",23,"5_6_stimuli","5_5","Congruent","Incongruent","Incongruent","Congruent",45.999574,46.199574,"5%",0.802276,"Correct","Correct","Correct","Correct"
"practice",24,"7_8_stimuli","7_7","Congruent","Congruent","Incongruent","Incongruent",47.999557,48.199554,"7&",0.802185,"Correct","Correct","Correct","Correct"
"practice",25,"1_2_stimuli","1_2","Incongruent","Congruent","Congruent","Incongruent",49.999542,50.199528,"2@",0.913683,"Correct","Correct","Correct","Correct"
"practice",26,"3_4_stimuli","3_3","Congruent","Incongruent","Congruent","Congruent",51.999513,52.199514,"3#",0.737932,"Correct","Correct","Correct","Correct"
"practice",27,"5_6_stimuli","6_6","Congruent","Congruent","Incongruent","Congruent",53.999505,54.199496,"6^",1.249749,"Correct","Correct","Correct","Correct"
"practice",28,"7_8_stimuli","7_8","Incongruent","Congruent","Congruent","Incongruent",55.999476,56.199486,"8*",0.706233,"Correct","Correct","Correct","Correct"
"practice",29,"1_2_stimuli","1_2","Incongruent","Incongruent","Congruent","Congruent",57.999459,58.199462,"2@",0.833837,"Correct","Correct","Correct","Correct"
"practice",30,"3_4_stimuli","4_3","Incongruent","Incongruent","Incongruent","Congruent",59.999447,60.19944,"3#",0.689784,"Correct","Correct","Correct","Correct"
"practice",31,"5_6_stimuli","6_5","Incongruent","Incongruent","Incongruent","Incongruent",61.999412,62.199416,"5%",0.930259,"Correct","Correct","Correct","Correct"
"practice",32,"7_8_stimuli","8_7","Incongruent","Incongruent","Incongruent","Incongruent",63.999396,64.199403,"7&",1.090381,"Correct","Correct","Correct","Correct"
"practice",33,"1_2_stimuli","2_2","Congruent","Incongruent","Incongruent","Incongruent",65.999394,66.199386,"2@",0.737829,"Correct","Correct","Correct","Correct"
"practice",34,"3_4_stimuli","3_3","Congruent","Congruent","Incongruent","Incongruent",67.999363,68.199359,"3#",0.73803,"Correct","Correct","Correct","Correct"
"practice",35,"5_6_stimuli","5_5","Congruent","Congruent","Congruent","Incongruent",69.999342,70.199342,"5%",1.074299,"Correct","Correct","Correct","Correct"
"practice",36,"7_8_stimuli","8_8","Congruent","Congruent","Congruent","Congruent",71.999331,72.199315,"8*",0.722311,"Correct","Correct","Correct","Correct"
