"Run.Number","Trial.Number","Task","Stimulus","Current.Trial.Type","Previous.Trial.Type","Previous.Trial.Type.N2","Previous.Trial.Type.N3","StimulusOnsetTime","StimulusOffsetTime","Response","RT","Accuracy","PreviousAccuracy","PreviousAccuracy.N2","Previous.Accuracy.N3"
"practice",1,"1_2_stimuli","2_1","Incongruent",NA,NA,NA,1.999982,2.199974,"Omission",5000,"Omission",NA,NA,NA
"practice",2,"3_4_stimuli","4_4","Congruent","Incongruent",NA,NA,3.999967,4.199959,"4$",1.248784,"Correct","Omission",NA,NA
"practice",3,"5_6_stimuli","5_6","Incongruent","Congruent","Incongruent",NA,5.99995,6.199942,"5%",1.040602,"Error","Correct","Omission",NA
"practice",4,"7_8_stimuli","7_7","Congruent","Incongruent","Congruent","Incongruent",7.99993,8.199918,"7&",1.248825,"Correct","Error","Correct","Omission"
"practice",5,"1_2_stimuli","2_1","Incongruent","Congruent","Incongruent","Congruent",9.999897,10.199903,"1!",0.768946,"Correct","Correct","Error","Correct"
"practice",6,"3_4_stimuli","4_4","Congruent","Incongruent","Congruent","Incongruent",11.999892,12.199882,"4$",1.408309,"Correct","Correct","Correct","Error"
"practice",7,"5_6_stimuli","5_5","Congruent","Congruent","Incongruent","Congruent",13.999857,14.199854,"5%",0.832259,"Correct","Correct","Correct","Correct"
"practice",8,"7_8_stimuli","8_8","Congruent","Congruent","Congruent","Incongruent",15.99984,16.199834,"8*",1.168745,"Correct","Correct","Correct","Correct"
"practice",9,"1_2_stimuli","1_1","Congruent","Congruent","Congruent","Congruent",17.999848,18.19982,"1!",1.024797,"Correct","Correct","Correct","Correct"
"practice",10,"3_4_stimuli","4_4","Congruent","Congruent","Congruent","Congruent",19.999807,20.199797,"4$",1.441055,"Correct","Correct","Correct","Correct"
"practice",11,"5_6_stimuli","6_6","Congruent","Congruent","Congruent","Congruent",21.999783,22.199788,"Omission",5000,"Omission","Correct","Correct","Correct"
"practice",12,"7_8_stimuli","7_8","Incongruent","Congruent","Congruent","Congruent",23.999764,24.19976,"8*",0.864973,"Correct","Omission","Correct","Correct"
"practice",13,"1_2_stimuli","2_1","Incongruent","Incongruent","Congruent","Congruent",25.999742,26.19973,"1!",0.512409,"Correct","Correct","Omission","Correct"
"practice",14,"3_4_stimuli","3_4","Incongruent","Incongruent","Incongruent","Congruent",27.999722,28.199712,"4$",0.912459,"Correct","Correct","Correct","Omission"
"practice",15,"5_6_stimuli","6_6","Congruent","Incongruent","Incongruent","Incongruent",29.999699,30.1997,"6^",1.26443,"Correct","Correct","Correct","Correct"
"practice",16,"7_8_stimuli","8_7","Incongruent","Congruent","Incongruent","Incongruent",31.99968,32.199677,"7&",0.73705,"Correct","Correct","Correct","Correct"
"practice",17,"1_2_stimuli","1_1","Congruent","Incongruent","Congruent","Incongruent",33.999661,34.199664,"1!",0.529091,"Correct","Correct","Correct","Correct"
"practice",18,"3_4_stimuli","3_3","Congruent","Congruent","Incongruent","Congruent",35.999646,36.199648,"3#",1.07287,"Correct","Correct","Correct","Correct"
"practice",19,"5_6_stimuli","5_5","Congruent","Congruent","Congruent","Incongruent",37.999618,38.19962,"Omission",5000,"Omission","Correct","Correct","Correct"
"practice",20,"7_8_stimuli","7_7","Congruent","Congruent","Congruent","Congruent",39.999595,40.199607,"Omission",5000,"Omission","Omission","Correct","Correct"
"practice",21,"1_2_stimuli","2_1","Incongruent","Congruent","Congruent","Congruent",41.999583,42.199582,"1!",0.51285,"Correct","Omission","Omission","Correct"
"practice",22,"3_4_stimuli","4_3","Incongruent","Incongruent","Congruent","Congruent",43.999561,44.199557,"4$",0.848908,"Error","Correct","Omission","Omission"
"practice",23,"5_6_stimuli","6_5","Incongruent","Incongruent","Incongruent","Congruent",45.999545,46.199545,"6^",0.977061,"Error","Error","Correct","Omission"
"practice",24,"7_8_stimuli","7_7","Congruent","Incongruent","Incongruent","Incongruent",47.999523,48.199529,"7&",1.024939,"Correct","Error","Error","Correct"
"practice",25,"1_2_stimuli","1_2","Incongruent","Congruent","Incongruent","Incongruent",49.999501,50.1995,"2@",0.881054,"Correct","Correct","Error","Error"
"practice",26,"3_4_stimuli","4_3","Incongruent","Incongruent","Congruent","Incongruent",51.999479,52.199469,"3#",0.672968,"Correct","Correct","Correct","Error"
"practice",27,"5_6_stimuli","5_5","Congruent","Incongruent","Incongruent","Congruent",53.999451,54.19945,"5%",1.28092,"Correct","Correct","Correct","Correct"
"practice",28,"7_8_stimuli","8_8","Congruent","Congruent","Incongruent","Incongruent",55.999438,56.199443,"8*",0.817075,"Correct","Correct","Correct","Correct"
"practice",29,"1_2_stimuli","1_2","Incongruent","Congruent","Congruent","Incongruent",57.99942,58.199413,"2@",0.592632,"Correct","Correct","Correct","Correct"
"practice",30,"3_4_stimuli","3_3","Congruent","Incongruent","Congruent","Congruent",59.999403,60.199394,"3#",0.704639,"Correct","Correct","Correct","Correct"
"practice",31,"5_6_stimuli","5_6","Incongruent","Congruent","Incongruent","Congruent",61.999373,62.199375,"6^",1.009104,"Correct","Correct","Correct","Correct"
"practice",32,"7_8_stimuli","7_7","Congruent","Incongruent","Congruent","Incongruent",63.999363,64.199365,"7&",0.688676,"Correct","Correct","Correct","Correct"
"practice",33,"1_2_stimuli","2_2","Congruent","Congruent","Incongruent","Congruent",65.999331,66.199338,"2@",0.785115,"Correct","Correct","Correct","Correct"
"practice",34,"3_4_stimuli","4_3","Incongruent","Congruent","Congruent","Incongruent",67.999319,68.199313,"3#",0.736837,"Correct","Correct","Correct","Correct"
"practice",35,"5_6_stimuli","6_6","Congruent","Incongruent","Congruent","Congruent",69.999297,70.199299,"6^",0.896997,"Correct","Correct","Correct","Correct"
"practice",36,"7_8_stimuli","8_8","Congruent","Congruent","Incongruent","Congruent",71.99928,72.199279,"8*",1.184742,"Correct","Correct","Correct","Correct"
"practice",37,"1_2_stimuli","2_2","Congruent","Congruent","Congruent","Incongruent",73.999256,74.199257,"2@",0.609207,"Correct","Correct","Correct","Correct"
"practice",38,"3_4_stimuli","4_3","Incongruent","Congruent","Congruent","Congruent",75.999237,76.199243,"3#",0.529259,"Correct","Correct","Correct","Correct"
"practice",39,"5_6_stimuli","5_6","Incongruent","Incongruent","Congruent","Congruent",77.999218,78.199211,"6^",0.769343,"Correct","Correct","Correct","Correct"
"practice",40,"7_8_stimuli","8_8","Congruent","Incongruent","Incongruent","Congruent",79.999196,80.199191,"8*",0.785274,"Correct","Correct","Correct","Correct"
"practice",41,"1_2_stimuli","2_2","Congruent","Congruent","Incongruent","Incongruent",81.999172,82.199169,"2@",0.545253,"Correct","Correct","Correct","Correct"
"practice",42,"3_4_stimuli","4_4","Congruent","Congruent","Congruent","Incongruent",83.999153,84.199148,"4$",1.041216,"Correct","Correct","Correct","Correct"
"practice",43,"5_6_stimuli","5_6","Incongruent","Congruent","Congruent","Congruent",85.999133,86.199133,"6^",0.945251,"Correct","Correct","Correct","Correct"
"practice",44,"7_8_stimuli","7_8","Incongruent","Incongruent","Congruent","Congruent",87.999112,88.199106,"8*",0.544864,"Correct","Correct","Correct","Correct"
"practice",45,"1_2_stimuli","1_2","Incongruent","Incongruent","Incongruent","Congruent",89.999093,90.199094,"2@",0.544849,"Correct","Correct","Correct","Correct"
"practice",46,"3_4_stimuli","3_4","Incongruent","Incongruent","Incongruent","Incongruent",91.999072,92.199073,"4$",0.625428,"Correct","Correct","Correct","Correct"
"practice",47,"5_6_stimuli","6_5","Incongruent","Incongruent","Incongruent","Incongruent",93.999051,94.199045,"5%",0.656886,"Correct","Correct","Correct","Correct"
"practice",48,"7_8_stimuli","8_7","Incongruent","Incongruent","Incongruent","Incongruent",95.99903,96.199031,"7&",0.544897,"Correct","Correct","Correct","Correct"
