"Run.Number","Trial.Number","Task","Stimulus","Current.Trial.Type","Previous.Trial.Type","Previous.Trial.Type.N2","Previous.Trial.Type.N3","StimulusOnsetTime","StimulusOffsetTime","Response","RT","Accuracy","PreviousAccuracy","PreviousAccuracy.N2","Previous.Accuracy.N3"
"practice",1,"1_2_stimuli","2_2","Congruent",NA,NA,NA,1.999967,2.199955,"2@",1.174191,"Correct",NA,NA,NA
"practice",2,"3_4_stimuli","3_4","Incongruent","Congruent",NA,NA,3.999961,4.199959,"3#",1.11014,"Error","Correct",NA,NA
"practice",3,"5_6_stimuli","5_6","Incongruent","Incongruent","Congruent",NA,5.99993,6.199944,"Omission",5000,"Omission","Error","Correct",NA
"practice",4,"7_8_stimuli","8_7","Incongruent","Incongruent","Incongruent","Congruent",7.999926,8.199926,"6^",0.200158,"Error","Omission","Error","Correct"
"practice",5,"1_2_stimuli","1_2","Incongruent","Incongruent","Incongruent","Incongruent",9.999907,10.199901,"Omission",5000,"Omission","Error","Omission","Error"
"practice",6,"3_4_stimuli","4_3","Incongruent","Incongruent","Incongruent","Incongruent",11.999897,12.199894,"2@",0.200123,"Error","Omission","Error","Omission"
"practice",7,"5_6_stimuli","5_5","Congruent","Incongruent","Incongruent","Incongruent",13.999886,14.199877,"5%",1.174278,"Correct","Error","Omission","Error"
"practice",8,"7_8_stimuli","8_8","Congruent","Congruent","Incongruent","Incongruent",15.999863,16.19987,"8*",0.902311,"Correct","Correct","Error","Omission"
"practice",9,"1_2_stimuli","2_2","Congruent","Congruent","Congruent","Incongruent",17.999842,18.199848,"2@",1.062554,"Correct","Correct","Correct","Error"
"practice",10,"3_4_stimuli","4_3","Incongruent","Congruent","Congruent","Congruent",19.999835,20.19984,"Omission",5000,"Omission","Correct","Correct","Correct"
"practice",11,"5_6_stimuli","5_5","Congruent","Incongruent","Congruent","Congruent",21.999815,22.199815,"5%",1.286721,"Correct","Omission","Correct","Correct"
"practice",12,"7_8_stimuli","8_8","Congruent","Congruent","Incongruent","Congruent",23.999801,24.19981,"8*",0.758634,"Correct","Correct","Omission","Correct"
"practice",13,"1_2_stimuli","1_2","Incongruent","Congruent","Congruent","Incongruent",25.999787,26.19979,"2@",1.222334,"Correct","Correct","Correct","Omission"
"practice",14,"3_4_stimuli","4_4","Congruent","Incongruent","Congruent","Congruent",27.999781,28.199769,"4$",1.014525,"Correct","Correct","Correct","Correct"
"practice",15,"5_6_stimuli","6_6","Congruent","Congruent","Incongruent","Congruent",29.999757,30.199759,"6^",1.222596,"Correct","Correct","Correct","Correct"
"practice",16,"7_8_stimuli","8_7","Incongruent","Congruent","Congruent","Incongruent",31.999737,32.199739,"7&",0.870911,"Correct","Correct","Correct","Correct"
"practice",17,"1_2_stimuli","2_1","Incongruent","Incongruent","Congruent","Congruent",33.999728,34.199728,"1!",0.854675,"Correct","Correct","Correct","Correct"
"practice",18,"3_4_stimuli","4_3","Incongruent","Incongruent","Incongruent","Congruent",35.999711,36.199712,"3#",1.110428,"Correct","Correct","Correct","Correct"
"practice",19,"5_6_stimuli","5_6","Incongruent","Incongruent","Incongruent","Incongruent",37.9997,38.199694,"Omission",5000,"Omission","Correct","Correct","Correct"
"practice",20,"7_8_stimuli","8_8","Congruent","Incongruent","Incongruent","Incongruent",39.999675,40.199681,"8*",0.743018,"Correct","Omission","Correct","Correct"
"practice",21,"1_2_stimuli","1_1","Congruent","Congruent","Incongruent","Incongruent",41.999666,42.199677,"1!",0.743195,"Correct","Correct","Omission","Correct"
"practice",22,"3_4_stimuli","3_4","Incongruent","Congruent","Congruent","Incongruent",43.999654,44.199648,"4$",1.078512,"Correct","Correct","Correct","Omission"
"practice",23,"5_6_stimuli","6_5","Incongruent","Incongruent","Congruent","Congruent",45.999636,46.199646,"5%",0.678748,"Correct","Correct","Correct","Correct"
"practice",24,"7_8_stimuli","8_8","Congruent","Incongruent","Incongruent","Congruent",47.99963,48.199633,"8*",0.711087,"Correct","Correct","Correct","Correct"
"practice",25,"1_2_stimuli","2_1","Incongruent","Congruent","Incongruent","Incongruent",49.9996,50.199607,"1!",0.615004,"Correct","Correct","Correct","Correct"
"practice",26,"3_4_stimuli","3_4","Incongruent","Incongruent","Congruent","Incongruent",51.999593,52.199591,"4$",0.918764,"Correct","Correct","Correct","Correct"
"practice",27,"5_6_stimuli","5_5","Congruent","Incongruent","Incongruent","Congruent",53.999582,54.199573,"5%",0.598593,"Correct","Correct","Correct","Correct"
"practice",28,"7_8_stimuli","8_7","Incongruent","Congruent","Incongruent","Incongruent",55.999562,56.199565,"7&",1.463081,"Correct","Correct","Correct","Correct"
"practice",29,"1_2_stimuli","1_1","Congruent","Incongruent","Congruent","Incongruent",57.999549,58.199546,"1!",0.854636,"Correct","Correct","Correct","Correct"
"practice",30,"3_4_stimuli","3_3","Congruent","Congruent","Incongruent","Congruent",59.999537,60.199542,"3#",1.270641,"Correct","Correct","Correct","Correct"
"practice",31,"5_6_stimuli","6_6","Congruent","Congruent","Congruent","Incongruent",61.999525,62.199517,"6^",1.350679,"Correct","Correct","Correct","Correct"
"practice",32,"7_8_stimuli","7_8","Incongruent","Congruent","Congruent","Congruent",63.999506,64.199501,"8*",0.711035,"Correct","Correct","Correct","Correct"
"practice",33,"1_2_stimuli","2_2","Congruent","Incongruent","Congruent","Congruent",65.999488,66.199482,"2@",0.934676,"Correct","Correct","Correct","Correct"
"practice",34,"3_4_stimuli","3_4","Incongruent","Congruent","Incongruent","Congruent",67.999475,68.199474,"4$",0.887177,"Correct","Correct","Correct","Correct"
