"Run.Number","Trial.Number","Task","Stimulus","Current.Trial.Type","Previous.Trial.Type","Previous.Trial.Type.N2","Previous.Trial.Type.N3","StimulusOnsetTime","StimulusOffsetTime","Response","RT","Accuracy","PreviousAccuracy","PreviousAccuracy.N2","Previous.Accuracy.N3"
"practice",1,"1_2_stimuli","2_1","Incongruent",NA,NA,NA,1.999979,2.199987,"Omission",5000,"Omission",NA,NA,NA
"practice",2,"3_4_stimuli","4_4","Congruent","Incongruent",NA,NA,3.999965,4.199968,"Omission",5000,"Omission","Omission",NA,NA
"practice",3,"5_6_stimuli","5_5","Congruent","Congruent","Incongruent",NA,5.999951,6.199946,"5%",1.160306,"Correct","Omission","Omission",NA
"practice",4,"7_8_stimuli","8_7","Incongruent","Congruent","Congruent","Incongruent",7.999943,8.199934,"Omission",5000,"Omission","Correct","Omission","Omission"
"practice",5,"1_2_stimuli","2_1","Incongruent","Incongruent","Congruent","Congruent",9.999911,10.199908,"1!",0.920041,"Correct","Omission","Correct","Omission"
"practice",6,"3_4_stimuli","4_3","Incongruent","Incongruent","Incongruent","Congruent",11.999894,12.199901,"3#",1.176172,"Correct","Correct","Omission","Correct"
"practice",7,"5_6_stimuli","6_5","Incongruent","Incongruent","Incongruent","Incongruent",13.999873,14.199889,"5%",1.112162,"Correct","Correct","Correct","Omission"
"practice",8,"7_8_stimuli","7_8","Incongruent","Incongruent","Incongruent","Incongruent",15.999867,16.199868,"7&",1.016272,"Error","Correct","Correct","Correct"
"practice",9,"1_2_stimuli","2_2","Congruent","Incongruent","Incongruent","Incongruent",17.999856,18.199847,"2@",0.855754,"Correct","Error","Correct","Correct"
"practice",10,"3_4_stimuli","4_3","Incongruent","Congruent","Incongruent","Incongruent",19.999821,20.199829,"4$",1.208201,"Error","Correct","Error","Correct"
"practice",11,"5_6_stimuli","6_6","Congruent","Incongruent","Congruent","Incongruent",21.999813,22.199817,"6^",1.143735,"Correct","Error","Correct","Error"
"practice",12,"7_8_stimuli","7_8","Incongruent","Congruent","Incongruent","Congruent",23.999793,24.199801,"7&",0.952405,"Error","Correct","Error","Correct"
"practice",13,"1_2_stimuli","2_2","Congruent","Incongruent","Congruent","Incongruent",25.999775,26.199784,"2@",0.83996,"Correct","Error","Correct","Error"
"practice",14,"3_4_stimuli","4_4","Congruent","Congruent","Incongruent","Congruent",27.999761,28.199757,"4$",1.079789,"Correct","Correct","Error","Correct"
"practice",15,"5_6_stimuli","6_6","Congruent","Congruent","Congruent","Incongruent",29.999752,30.199745,"6^",1.351847,"Correct","Correct","Correct","Error"
"practice",16,"7_8_stimuli","8_8","Congruent","Congruent","Congruent","Congruent",31.999732,32.199722,"7&",0.967821,"Error","Correct","Correct","Correct"
"practice",17,"1_2_stimuli","2_1","Incongruent","Congruent","Congruent","Congruent",33.99972,34.199716,"1!",0.792267,"Correct","Error","Correct","Correct"
"practice",18,"3_4_stimuli","3_4","Incongruent","Incongruent","Congruent","Congruent",35.999693,36.199701,"4$",1.080485,"Correct","Correct","Error","Correct"
"practice",19,"5_6_stimuli","6_6","Congruent","Incongruent","Incongruent","Congruent",37.999685,38.199671,"Omission",5000,"Omission","Correct","Correct","Error"
"practice",20,"7_8_stimuli","8_7","Incongruent","Congruent","Incongruent","Incongruent",39.999657,40.199661,"Omission",5000,"Omission","Omission","Correct","Correct"
