"Run.Number","Trial.Number","Task","Stimulus","Current.Trial.Type","Previous.Trial.Type","Previous.Trial.Type.N2","Previous.Trial.Type.N3","StimulusOnsetTime","StimulusOffsetTime","Response","RT","Accuracy","PreviousAccuracy","PreviousAccuracy.N2","Previous.Accuracy.N3"
"practice",1,"1_2_stimuli","2_1","Incongruent",NA,NA,NA,1.999977,2.19999,"1!",0.863303,"Correct",NA,NA,NA
"practice",2,"3_4_stimuli","3_4","Incongruent","Incongruent",NA,NA,3.999968,4.199968,"4$",1.039351,"Correct","Correct",NA,NA
"practice",3,"5_6_stimuli","5_5","Congruent","Incongruent","Incongruent",NA,5.999952,6.199953,"5%",0.959342,"Correct","Correct","Correct",NA
"practice",4,"7_8_stimuli","7_8","Incongruent","Congruent","Incongruent","Incongruent",7.999933,8.199932,"8*",0.703381,"Correct","Correct","Correct","Correct"
"practice",5,"1_2_stimuli","1_2","Incongruent","Incongruent","Congruent","Incongruent",9.999908,10.199914,"2@",0.655362,"Correct","Correct","Correct","Correct"
"practice",6,"3_4_stimuli","4_3","Incongruent","Incongruent","Incongruent","Congruent",11.999899,12.199908,"3#",0.383394,"Correct","Correct","Correct","Correct"
"practice",7,"5_6_stimuli","5_6","Incongruent","Incongruent","Incongruent","Incongruent",13.999883,14.199879,"6^",1.087907,"Correct","Correct","Correct","Correct"
"practice",8,"7_8_stimuli","8_8","Congruent","Incongruent","Incongruent","Incongruent",15.999859,16.199874,"8*",0.623435,"Correct","Correct","Correct","Correct"
"practice",9,"1_2_stimuli","1_2","Incongruent","Congruent","Incongruent","Incongruent",17.99985,18.199852,"2@",0.559852,"Correct","Correct","Correct","Correct"
"practice",10,"3_4_stimuli","3_3","Congruent","Incongruent","Congruent","Incongruent",19.999827,20.199835,"3#",0.639458,"Correct","Correct","Correct","Correct"
"practice",11,"5_6_stimuli","6_5","Incongruent","Congruent","Incongruent","Congruent",21.999814,22.199811,"5%",0.81611,"Correct","Correct","Correct","Correct"
"practice",12,"7_8_stimuli","8_8","Congruent","Incongruent","Congruent","Incongruent",23.999799,24.199799,"8*",0.6721,"Correct","Correct","Correct","Correct"
"practice",13,"1_2_stimuli","2_2","Congruent","Congruent","Incongruent","Congruent",25.999778,26.199771,"2@",0.543498,"Correct","Correct","Correct","Correct"
"practice",14,"3_4_stimuli","3_3","Congruent","Congruent","Congruent","Incongruent",27.999772,28.199757,"3#",0.559537,"Correct","Correct","Correct","Correct"
"practice",15,"5_6_stimuli","5_6","Incongruent","Congruent","Congruent","Congruent",29.999751,30.199754,"6^",1.103968,"Correct","Correct","Correct","Correct"
"practice",16,"7_8_stimuli","7_8","Incongruent","Incongruent","Congruent","Congruent",31.999731,32.199736,"8*",0.623795,"Correct","Correct","Correct","Correct"
"practice",17,"1_2_stimuli","1_2","Incongruent","Incongruent","Incongruent","Congruent",33.999716,34.199713,"2@",0.575573,"Correct","Correct","Correct","Correct"
"practice",18,"3_4_stimuli","4_4","Congruent","Incongruent","Incongruent","Incongruent",35.999697,36.199693,"4$",0.975997,"Correct","Correct","Correct","Correct"
"practice",19,"5_6_stimuli","5_5","Congruent","Congruent","Incongruent","Incongruent",37.99969,38.199687,"5%",0.543552,"Correct","Correct","Correct","Correct"
"practice",20,"7_8_stimuli","8_7","Incongruent","Congruent","Congruent","Incongruent",39.999665,40.199665,"7&",0.783914,"Correct","Correct","Correct","Correct"
"practice",21,"1_2_stimuli","2_2","Congruent","Incongruent","Congruent","Congruent",41.999649,42.199653,"2@",0.623884,"Correct","Correct","Correct","Correct"
"practice",22,"3_4_stimuli","4_3","Incongruent","Congruent","Incongruent","Congruent",43.999633,44.199631,"3#",0.607744,"Correct","Correct","Correct","Correct"
"practice",23,"5_6_stimuli","5_6","Incongruent","Incongruent","Congruent","Incongruent",45.999616,46.199621,"6^",1.408118,"Correct","Correct","Correct","Correct"
"practice",24,"7_8_stimuli","7_8","Incongruent","Incongruent","Incongruent","Congruent",47.999596,48.199597,"8*",0.656132,"Correct","Correct","Correct","Correct"
"practice",25,"1_2_stimuli","2_1","Incongruent","Incongruent","Incongruent","Incongruent",49.99959,50.199579,"1!",0.448326,"Correct","Correct","Correct","Correct"
"practice",26,"3_4_stimuli","3_4","Incongruent","Incongruent","Incongruent","Incongruent",51.999555,52.199562,"4$",0.703726,"Correct","Correct","Correct","Correct"
"practice",27,"5_6_stimuli","5_5","Congruent","Incongruent","Incongruent","Incongruent",53.999544,54.199539,"5%",0.464139,"Correct","Correct","Correct","Correct"
"practice",28,"7_8_stimuli","7_7","Congruent","Congruent","Incongruent","Incongruent",55.999538,56.199534,"7&",0.720241,"Correct","Correct","Correct","Correct"
"practice",29,"1_2_stimuli","1_2","Incongruent","Congruent","Congruent","Incongruent",57.99952,58.19951,"2@",0.656218,"Correct","Correct","Correct","Correct"
