"Run.Number","Trial.Number","Task","Stimulus","Current.Trial.Type","Previous.Trial.Type","Previous.Trial.Type.N2","Previous.Trial.Type.N3","StimulusOnsetTime","StimulusOffsetTime","Response","RT","Accuracy","PreviousAccuracy","PreviousAccuracy.N2","Previous.Accuracy.N3"
"practice",1,"1_2_stimuli","2_2","Congruent",NA,NA,NA,1.999983,2.199987,"Omission",5000,"Omission",NA,NA,NA
"practice",2,"3_4_stimuli","3_3","Congruent","Congruent",NA,NA,3.999972,4.199967,"3#",1.194908,"Correct","Omission",NA,NA
"practice",3,"5_6_stimuli","6_5","Incongruent","Congruent","Congruent",NA,5.999959,6.199952,"5%",1.146306,"Correct","Correct","Omission",NA
"practice",4,"7_8_stimuli","7_7","Congruent","Incongruent","Congruent","Congruent",7.999943,8.199934,"7&",1.162295,"Correct","Correct","Correct","Omission"
"practice",5,"1_2_stimuli","1_2","Incongruent","Congruent","Incongruent","Congruent",9.99992,10.19992,"2@",1.306437,"Correct","Correct","Correct","Correct"
"practice",6,"3_4_stimuli","3_4","Incongruent","Incongruent","Congruent","Incongruent",11.999908,12.19991,"4$",1.38669,"Correct","Correct","Correct","Correct"
"practice",7,"5_6_stimuli","6_6","Congruent","Incongruent","Incongruent","Congruent",13.999892,14.199894,"6^",1.130418,"Correct","Correct","Correct","Correct"
"practice",8,"7_8_stimuli","7_8","Incongruent","Congruent","Incongruent","Incongruent",15.999891,16.199884,"7&",1.178674,"Error","Correct","Correct","Correct"
"practice",9,"1_2_stimuli","2_1","Incongruent","Incongruent","Congruent","Incongruent",17.999873,18.19986,"1!",1.274864,"Correct","Error","Correct","Correct"
"practice",10,"3_4_stimuli","4_3","Incongruent","Incongruent","Incongruent","Congruent",19.999852,20.199856,"3#",1.322558,"Correct","Correct","Error","Correct"
"practice",11,"5_6_stimuli","5_6","Incongruent","Incongruent","Incongruent","Incongruent",21.999846,22.199833,"6^",1.370643,"Correct","Correct","Correct","Error"
"practice",12,"7_8_stimuli","7_8","Incongruent","Incongruent","Incongruent","Incongruent",23.99983,24.19982,"8*",1.226585,"Correct","Correct","Correct","Correct"
"practice",13,"1_2_stimuli","1_1","Congruent","Incongruent","Incongruent","Incongruent",25.999811,26.199808,"1!",0.858715,"Correct","Correct","Correct","Correct"
"practice",14,"3_4_stimuli","4_3","Incongruent","Congruent","Incongruent","Incongruent",27.999794,28.199796,"3#",1.194405,"Correct","Correct","Correct","Correct"
"practice",15,"5_6_stimuli","6_5","Incongruent","Incongruent","Congruent","Incongruent",29.999788,30.199779,"6^",1.226422,"Error","Correct","Correct","Correct"
"practice",16,"7_8_stimuli","8_7","Incongruent","Incongruent","Incongruent","Congruent",31.999764,32.199764,"7&",1.32287,"Correct","Error","Correct","Correct"
"practice",17,"1_2_stimuli","2_1","Incongruent","Incongruent","Incongruent","Incongruent",33.999751,34.199753,"1!",0.747061,"Correct","Correct","Error","Correct"
"practice",18,"3_4_stimuli","3_3","Congruent","Incongruent","Incongruent","Incongruent",35.999736,36.199742,"3#",1.098808,"Correct","Correct","Correct","Error"
"practice",19,"5_6_stimuli","6_5","Incongruent","Congruent","Incongruent","Incongruent",37.999722,38.199732,"5%",1.034889,"Correct","Correct","Correct","Correct"
"practice",20,"7_8_stimuli","8_7","Incongruent","Incongruent","Congruent","Incongruent",39.999715,40.199704,"7&",0.970516,"Correct","Correct","Correct","Correct"
"practice",21,"1_2_stimuli","1_2","Incongruent","Incongruent","Incongruent","Congruent",41.9997,42.199705,"2@",1.226512,"Correct","Correct","Correct","Correct"
"practice",22,"3_4_stimuli","3_4","Incongruent","Incongruent","Incongruent","Incongruent",43.999685,44.199673,"4$",1.050538,"Correct","Correct","Correct","Correct"
"practice",23,"5_6_stimuli","5_5","Congruent","Incongruent","Incongruent","Incongruent",45.999669,46.199674,"5%",0.970555,"Correct","Correct","Correct","Correct"
"practice",24,"7_8_stimuli","7_7","Congruent","Congruent","Incongruent","Incongruent",47.999645,48.199655,"7&",1.098585,"Correct","Correct","Correct","Correct"
"practice",25,"1_2_stimuli","1_1","Congruent","Congruent","Congruent","Incongruent",49.999638,50.199635,"1!",0.923042,"Correct","Correct","Correct","Correct"
"practice",26,"3_4_stimuli","3_4","Incongruent","Congruent","Congruent","Congruent",51.999625,52.199626,"4$",1.019071,"Correct","Correct","Correct","Correct"
"practice",27,"5_6_stimuli","6_5","Incongruent","Incongruent","Congruent","Congruent",53.999613,54.199621,"5%",1.114772,"Correct","Correct","Correct","Correct"
"practice",28,"7_8_stimuli","8_8","Congruent","Incongruent","Incongruent","Congruent",55.999593,56.199597,"8*",0.906661,"Correct","Correct","Correct","Correct"
