"Run.Number","Trial.Number","Task","Stimulus","Current.Trial.Type","Previous.Trial.Type","Previous.Trial.Type.N2","Previous.Trial.Type.N3","StimulusOnsetTime","StimulusOffsetTime","Response","RT","Accuracy","PreviousAccuracy","PreviousAccuracy.N2","Previous.Accuracy.N3"
"1",8,"7_8_stimuli","8_8","Congruent","Congruent","Incongruent","Incongruent",15.999883,16.199869,"8*",0.593059,"Correct","Correct","Correct","Correct"
"1",9,"1_2_stimuli","2_1","Incongruent","Congruent","Congruent","Incongruent",17.999866,18.199858,"1!",0.481238,"Correct","Correct","Correct","Correct"
"1",10,"3_4_stimuli","3_3","Congruent","Incongruent","Congruent","Congruent",19.99985,20.199857,"3#",0.497506,"Correct","Correct","Correct","Correct"
"1",11,"5_6_stimuli","5_6","Incongruent","Congruent","Incongruent","Congruent",21.999843,22.19984,"6^",0.625594,"Correct","Correct","Correct","Correct"
"1",12,"7_8_stimuli","7_7","Congruent","Incongruent","Congruent","Incongruent",23.999819,24.19981,"7&",0.545595,"Correct","Correct","Correct","Correct"
"1",13,"1_2_stimuli","1_2","Incongruent","Congruent","Incongruent","Congruent",25.999803,26.199794,"2@",0.593187,"Correct","Correct","Correct","Correct"
"1",14,"3_4_stimuli","3_3","Congruent","Incongruent","Congruent","Incongruent",27.999788,28.199787,"3#",0.497157,"Correct","Correct","Correct","Correct"
"1",15,"5_6_stimuli","6_6","Congruent","Congruent","Incongruent","Congruent",29.999775,30.199775,"6^",0.673156,"Correct","Correct","Correct","Correct"
"1",16,"7_8_stimuli","7_8","Incongruent","Congruent","Congruent","Incongruent",31.999761,32.199754,"8*",0.577603,"Correct","Correct","Correct","Correct"
"1",17,"1_2_stimuli","2_2","Congruent","Incongruent","Congruent","Congruent",33.999738,34.199747,"2@",0.529546,"Correct","Correct","Correct","Correct"
"1",18,"3_4_stimuli","3_3","Congruent","Congruent","Incongruent","Congruent",35.999735,36.199735,"3#",0.625216,"Correct","Correct","Correct","Correct"
"1",19,"5_6_stimuli","6_6","Congruent","Congruent","Congruent","Incongruent",37.99971,38.199712,"6^",0.721739,"Correct","Correct","Correct","Correct"
"1",20,"7_8_stimuli","7_7","Congruent","Congruent","Congruent","Congruent",39.999697,40.1997,"7&",0.465283,"Correct","Correct","Correct","Correct"
"1",21,"1_2_stimuli","1_1","Congruent","Congruent","Congruent","Congruent",41.999695,42.199684,"1!",0.593597,"Correct","Correct","Correct","Correct"
"1",22,"3_4_stimuli","4_4","Congruent","Congruent","Congruent","Congruent",43.999673,44.199672,"4$",0.737454,"Correct","Correct","Correct","Correct"
"1",23,"5_6_stimuli","5_5","Congruent","Congruent","Congruent","Congruent",45.999648,46.199649,"5%",0.641308,"Correct","Correct","Correct","Correct"
"1",24,"7_8_stimuli","7_8","Incongruent","Congruent","Congruent","Congruent",47.999642,48.199641,"8*",0.513671,"Correct","Correct","Correct","Correct"
"1",25,"1_2_stimuli","2_1","Incongruent","Incongruent","Congruent","Congruent",49.999626,50.199639,"1!",0.513901,"Correct","Correct","Correct","Correct"
"1",26,"3_4_stimuli","4_4","Congruent","Incongruent","Incongruent","Congruent",51.999617,52.199612,"4$",0.593938,"Correct","Correct","Correct","Correct"
"1",27,"5_6_stimuli","5_5","Congruent","Congruent","Incongruent","Incongruent",53.999612,54.199603,"5%",0.561828,"Correct","Correct","Correct","Correct"
"1",28,"7_8_stimuli","8_8","Congruent","Congruent","Congruent","Incongruent",55.999599,56.199585,"8*",0.481373,"Correct","Correct","Correct","Correct"
"1",29,"1_2_stimuli","1_2","Incongruent","Congruent","Congruent","Congruent",57.999564,58.199546,"2@",0.593446,"Correct","Correct","Correct","Correct"
"1",30,"3_4_stimuli","4_3","Incongruent","Incongruent","Congruent","Congruent",59.999552,60.199559,"3#",0.593843,"Correct","Correct","Correct","Correct"
"1",31,"5_6_stimuli","6_5","Incongruent","Incongruent","Incongruent","Congruent",61.999534,62.199516,"5%",0.577727,"Correct","Correct","Correct","Correct"
"1",32,"7_8_stimuli","7_7","Congruent","Incongruent","Incongruent","Incongruent",63.999512,64.199508,"8*",0.449818,"Error","Correct","Correct","Correct"
"1",33,"1_2_stimuli","2_1","Incongruent","Congruent","Incongruent","Incongruent",65.999486,66.199511,"1!",0.657527,"Correct","Error","Correct","Correct"
"1",34,"3_4_stimuli","4_3","Incongruent","Incongruent","Congruent","Incongruent",67.999496,68.199483,"3#",0.705466,"Correct","Correct","Error","Correct"
"1",35,"5_6_stimuli","5_5","Congruent","Incongruent","Incongruent","Congruent",69.999476,70.199456,"6^",0.609537,"Error","Correct","Correct","Error"
"1",36,"7_8_stimuli","8_7","Incongruent","Congruent","Incongruent","Incongruent",71.999467,72.199463,"7&",0.929415,"Correct","Error","Correct","Correct"
"1",37,"1_2_stimuli","2_2","Congruent","Incongruent","Congruent","Incongruent",73.99945,74.199437,"2@",0.577563,"Correct","Correct","Error","Correct"
"1",38,"3_4_stimuli","3_4","Incongruent","Congruent","Incongruent","Congruent",75.999426,76.199424,"4$",0.641591,"Correct","Correct","Correct","Error"
"1",39,"5_6_stimuli","5_5","Congruent","Incongruent","Congruent","Incongruent",77.999417,78.199416,"5%",0.513749,"Correct","Correct","Correct","Correct"
"1",40,"7_8_stimuli","7_8","Incongruent","Congruent","Incongruent","Congruent",79.999405,80.199403,"8*",0.546177,"Correct","Correct","Correct","Correct"
"1",41,"1_2_stimuli","1_2","Incongruent","Incongruent","Congruent","Incongruent",81.999384,82.199393,"2@",0.562098,"Correct","Correct","Correct","Correct"
"1",42,"3_4_stimuli","4_3","Incongruent","Incongruent","Incongruent","Congruent",83.999372,84.199364,"3#",0.530815,"Correct","Correct","Correct","Correct"
"1",43,"5_6_stimuli","6_5","Incongruent","Incongruent","Incongruent","Incongruent",85.99935,86.199347,"5%",0.562587,"Correct","Correct","Correct","Correct"
"1",44,"7_8_stimuli","7_8","Incongruent","Incongruent","Incongruent","Incongruent",87.999344,88.199333,"8*",0.546196,"Correct","Correct","Correct","Correct"
"1",45,"1_2_stimuli","1_1","Congruent","Incongruent","Incongruent","Incongruent",89.999327,90.199326,"1!",0.482076,"Correct","Correct","Correct","Correct"
"1",46,"3_4_stimuli","3_4","Incongruent","Congruent","Incongruent","Incongruent",91.999306,92.199302,"4$",0.641939,"Correct","Correct","Correct","Correct"
"1",47,"5_6_stimuli","6_5","Incongruent","Incongruent","Congruent","Incongruent",93.999288,94.199276,"5%",0.609768,"Correct","Correct","Correct","Correct"
"1",48,"7_8_stimuli","8_8","Congruent","Incongruent","Incongruent","Congruent",95.99928,96.199273,"8*",0.593697,"Correct","Correct","Correct","Correct"
"1",49,"1_2_stimuli","2_2","Congruent","Congruent","Incongruent","Incongruent",97.999266,98.199265,"2@",0.642302,"Correct","Correct","Correct","Correct"
"1",50,"3_4_stimuli","4_4","Congruent","Congruent","Congruent","Incongruent",99.999252,100.199245,"4$",0.737807,"Correct","Correct","Correct","Correct"
"1",51,"5_6_stimuli","6_5","Incongruent","Congruent","Congruent","Congruent",101.99923,102.199231,"5%",0.514305,"Correct","Correct","Correct","Correct"
"1",52,"7_8_stimuli","8_7","Incongruent","Incongruent","Congruent","Congruent",103.999239,104.199218,"7&",0.498088,"Correct","Correct","Correct","Correct"
"1",53,"1_2_stimuli","1_2","Incongruent","Incongruent","Incongruent","Congruent",105.999204,106.199199,"2@",0.481838,"Correct","Correct","Correct","Correct"
"1",54,"3_4_stimuli","4_4","Congruent","Incongruent","Incongruent","Incongruent",107.999186,108.199185,"4$",0.562325,"Correct","Correct","Correct","Correct"
"1",55,"5_6_stimuli","5_6","Incongruent","Congruent","Incongruent","Incongruent",109.999173,110.199173,"5%",0.562062,"Error","Correct","Correct","Correct"
"1",56,"7_8_stimuli","8_7","Incongruent","Incongruent","Congruent","Incongruent",111.999153,112.199155,"7&",0.738306,"Correct","Error","Correct","Correct"
"1",57,"1_2_stimuli","2_2","Congruent","Incongruent","Incongruent","Congruent",113.99914,114.199137,"2@",0.593984,"Correct","Correct","Error","Correct"
"1",58,"3_4_stimuli","3_3","Congruent","Congruent","Incongruent","Incongruent",115.999134,116.199126,"3#",0.626082,"Correct","Correct","Correct","Error"
"1",59,"5_6_stimuli","5_6","Incongruent","Congruent","Congruent","Incongruent",117.999112,118.199117,"5%",0.834181,"Error","Correct","Correct","Correct"
"1",60,"7_8_stimuli","7_7","Congruent","Incongruent","Congruent","Congruent",119.999092,120.199094,"7&",0.610363,"Correct","Error","Correct","Correct"
"1",61,"1_2_stimuli","1_1","Congruent","Congruent","Incongruent","Congruent",121.999081,122.19908,"1!",0.578172,"Correct","Correct","Error","Correct"
"1",62,"3_4_stimuli","3_4","Incongruent","Congruent","Congruent","Incongruent",123.999072,124.199063,"4$",1.026347,"Correct","Correct","Correct","Error"
"1",63,"5_6_stimuli","6_6","Congruent","Incongruent","Congruent","Congruent",125.999055,126.199061,"6^",0.882015,"Correct","Correct","Correct","Correct"
"1",64,"7_8_stimuli","8_8","Congruent","Congruent","Incongruent","Congruent",127.999039,128.199031,"8*",0.978541,"Correct","Correct","Correct","Correct"
"1",65,"1_2_stimuli","1_1","Congruent","Congruent","Congruent","Incongruent",129.999028,130.199026,"1!",0.610711,"Correct","Correct","Correct","Correct"
"1",66,"3_4_stimuli","3_4","Incongruent","Congruent","Congruent","Congruent",131.999009,132.199013,"4$",0.722063,"Correct","Correct","Correct","Correct"
"1",67,"5_6_stimuli","5_6","Incongruent","Incongruent","Congruent","Congruent",133.998997,134.19899,"6^",0.786141,"Correct","Correct","Correct","Correct"
"1",68,"7_8_stimuli","8_7","Incongruent","Incongruent","Incongruent","Congruent",135.998979,136.198982,"7&",0.513979,"Correct","Correct","Correct","Correct"
"2",1,"1_2_stimuli","1_2","Incongruent",NA,NA,NA,1.999966,2.199972,"2@",0.675356,"Correct",NA,NA,NA
"2",2,"3_4_stimuli","4_3","Incongruent","Incongruent",NA,NA,3.999958,4.199955,"3#",0.482914,"Correct","Correct",NA,NA
"2",3,"5_6_stimuli","6_6","Congruent","Incongruent","Incongruent",NA,5.999938,6.199942,"6^",0.803511,"Correct","Correct","Correct",NA
"2",4,"7_8_stimuli","7_8","Incongruent","Congruent","Incongruent","Incongruent",7.99993,8.199929,"8*",0.610927,"Correct","Correct","Correct","Correct"
"2",5,"1_2_stimuli","1_2","Incongruent","Incongruent","Congruent","Incongruent",9.999916,10.199907,"2@",0.563229,"Correct","Correct","Correct","Correct"
"2",6,"3_4_stimuli","4_3","Incongruent","Incongruent","Incongruent","Congruent",11.999894,12.199894,"3#",0.691291,"Correct","Correct","Correct","Correct"
"2",7,"5_6_stimuli","5_5","Congruent","Incongruent","Incongruent","Incongruent",13.999883,14.199879,"5%",0.803618,"Correct","Correct","Correct","Correct"
"2",8,"7_8_stimuli","8_7","Incongruent","Congruent","Incongruent","Incongruent",15.999868,16.199859,"7&",0.531071,"Correct","Correct","Correct","Correct"
"2",9,"1_2_stimuli","2_2","Congruent","Incongruent","Congruent","Incongruent",17.999849,18.199857,"2@",0.563257,"Correct","Correct","Correct","Correct"
"2",10,"3_4_stimuli","4_4","Congruent","Congruent","Incongruent","Congruent",19.999838,20.199845,"4$",0.611188,"Correct","Correct","Correct","Correct"
"2",11,"5_6_stimuli","6_5","Incongruent","Congruent","Congruent","Incongruent",21.999819,22.19983,"5%",0.675569,"Correct","Correct","Correct","Correct"
"2",12,"7_8_stimuli","8_7","Incongruent","Incongruent","Congruent","Congruent",23.999808,24.199816,"7&",0.57908,"Correct","Correct","Correct","Correct"
"2",13,"1_2_stimuli","2_2","Congruent","Incongruent","Incongruent","Congruent",25.999789,26.199788,"2@",0.579269,"Correct","Correct","Correct","Correct"
"2",14,"3_4_stimuli","4_3","Incongruent","Congruent","Incongruent","Incongruent",27.999783,28.199786,"3#",0.611503,"Correct","Correct","Correct","Correct"
"2",15,"5_6_stimuli","6_5","Incongruent","Incongruent","Congruent","Incongruent",29.999772,30.199761,"5%",0.771109,"Correct","Correct","Correct","Correct"
"2",16,"7_8_stimuli","7_7","Congruent","Incongruent","Incongruent","Congruent",31.999748,32.199747,"7&",0.563149,"Correct","Correct","Correct","Correct"
"2",17,"1_2_stimuli","2_1","Incongruent","Congruent","Incongruent","Incongruent",33.999736,34.199729,"1!",0.643281,"Correct","Correct","Correct","Correct"
"2",18,"3_4_stimuli","3_3","Congruent","Incongruent","Congruent","Incongruent",35.999728,36.199724,"3#",0.611621,"Correct","Correct","Correct","Correct"
"2",19,"5_6_stimuli","5_6","Incongruent","Congruent","Incongruent","Congruent",37.999697,38.199695,"6^",0.787218,"Correct","Correct","Correct","Correct"
"2",20,"7_8_stimuli","7_8","Incongruent","Incongruent","Congruent","Incongruent",39.999689,40.199693,"8*",0.595138,"Correct","Correct","Correct","Correct"
"2",21,"1_2_stimuli","2_1","Incongruent","Incongruent","Incongruent","Congruent",41.999678,42.199672,"1!",0.531134,"Correct","Correct","Correct","Correct"
"2",22,"3_4_stimuli","4_4","Congruent","Incongruent","Incongruent","Incongruent",43.999658,44.199657,"4$",0.787709,"Correct","Correct","Correct","Correct"
"2",23,"5_6_stimuli","6_5","Incongruent","Congruent","Incongruent","Incongruent",45.999646,46.199638,"5%",0.627224,"Correct","Correct","Correct","Correct"
"2",24,"7_8_stimuli","7_7","Congruent","Incongruent","Congruent","Incongruent",47.999628,48.199632,"7&",0.53208,"Correct","Correct","Correct","Correct"
"2",25,"1_2_stimuli","1_1","Congruent","Congruent","Incongruent","Congruent",49.999612,50.199612,"1!",0.563703,"Correct","Correct","Correct","Correct"
"2",26,"3_4_stimuli","4_4","Congruent","Congruent","Congruent","Incongruent",51.999604,52.199597,"4$",0.659294,"Correct","Correct","Correct","Correct"
"2",27,"5_6_stimuli","5_6","Incongruent","Congruent","Congruent","Congruent",53.999583,54.199572,"6^",0.611378,"Correct","Correct","Correct","Correct"
"2",28,"7_8_stimuli","7_7","Congruent","Incongruent","Congruent","Congruent",55.999566,56.199568,"7&",0.611915,"Correct","Correct","Correct","Correct"
"2",29,"1_2_stimuli","2_1","Incongruent","Congruent","Incongruent","Congruent",57.999557,58.19956,"1!",0.547842,"Correct","Correct","Correct","Correct"
"2",30,"3_4_stimuli","3_4","Incongruent","Incongruent","Congruent","Incongruent",59.999537,60.199545,"4$",0.691922,"Correct","Correct","Correct","Correct"
"2",31,"5_6_stimuli","5_6","Incongruent","Incongruent","Incongruent","Congruent",61.999523,62.199529,"6^",0.643919,"Correct","Correct","Correct","Correct"
"2",32,"7_8_stimuli","8_8","Congruent","Incongruent","Incongruent","Incongruent",63.999514,64.199514,"8*",0.532587,"Correct","Correct","Correct","Correct"
"2",33,"1_2_stimuli","1_1","Congruent","Congruent","Incongruent","Incongruent",65.999495,66.199502,"1!",0.483917,"Correct","Correct","Correct","Correct"
"2",34,"3_4_stimuli","4_3","Incongruent","Congruent","Congruent","Incongruent",67.999477,68.199479,"3#",0.787469,"Correct","Correct","Correct","Correct"
"2",35,"5_6_stimuli","6_6","Congruent","Incongruent","Congruent","Congruent",69.999467,70.199455,"6^",0.708027,"Correct","Correct","Correct","Correct"
"2",36,"7_8_stimuli","7_7","Congruent","Congruent","Incongruent","Congruent",71.999449,72.199454,"7&",0.56355,"Correct","Correct","Correct","Correct"
"2",37,"1_2_stimuli","1_1","Congruent","Congruent","Congruent","Incongruent",73.999435,74.199438,"1!",0.515486,"Correct","Correct","Correct","Correct"
"2",38,"3_4_stimuli","3_4","Incongruent","Congruent","Congruent","Congruent",75.999411,76.199418,"4$",0.851949,"Correct","Correct","Correct","Correct"
"2",39,"5_6_stimuli","5_6","Incongruent","Incongruent","Congruent","Congruent",77.999407,78.19941,"6^",0.819505,"Correct","Correct","Correct","Correct"
"2",40,"7_8_stimuli","8_7","Incongruent","Incongruent","Incongruent","Congruent",79.999388,80.199385,"7&",0.835558,"Correct","Correct","Correct","Correct"
