"Run.Number","Trial.Number","Task","Stimulus","Current.Trial.Type","Previous.Trial.Type","Previous.Trial.Type.N2","Previous.Trial.Type.N3","StimulusOnsetTime","StimulusOffsetTime","Response","RT","Accuracy","PreviousAccuracy","PreviousAccuracy.N2","Previous.Accuracy.N3"
"practice",1,"1_2_stimuli","1_1","Congruent",NA,NA,NA,1.999973,2.199977,"1!",0.406082,"Correct",NA,NA,NA
"practice",2,"3_4_stimuli","3_4","Incongruent","Congruent",NA,NA,3.999966,4.199956,"3#",0.82217,"Error","Correct",NA,NA
"practice",3,"5_6_stimuli","5_5","Congruent","Incongruent","Congruent",NA,5.999937,6.199935,"4$",0.597857,"Error","Error","Correct",NA
"practice",4,"7_8_stimuli","8_8","Congruent","Congruent","Incongruent","Congruent",7.999931,8.199923,"8*",0.981785,"Correct","Error","Error","Correct"
"practice",5,"1_2_stimuli","2_2","Congruent","Congruent","Congruent","Incongruent",9.9999,10.1999,"2@",0.614054,"Correct","Correct","Error","Error"
"practice",6,"3_4_stimuli","4_4","Congruent","Congruent","Congruent","Congruent",11.999879,12.199891,"3#",1.109822,"Error","Correct","Correct","Error"
"practice",7,"5_6_stimuli","5_5","Congruent","Congruent","Congruent","Congruent",13.999869,14.199866,"4$",1.029804,"Error","Error","Correct","Correct"
"practice",8,"7_8_stimuli","8_7","Incongruent","Congruent","Congruent","Congruent",15.999845,16.199845,"7&",1.141857,"Correct","Error","Error","Correct"
"practice",9,"1_2_stimuli","1_1","Congruent","Incongruent","Congruent","Congruent",17.999823,18.199827,"1!",0.406237,"Correct","Correct","Error","Error"
"practice",10,"3_4_stimuli","3_4","Incongruent","Congruent","Incongruent","Congruent",19.999808,20.199809,"Omission",5000,"Omission","Correct","Correct","Error"
"practice",11,"5_6_stimuli","5_6","Incongruent","Incongruent","Congruent","Incongruent",21.999793,22.199789,"7&",1.397898,"Error","Omission","Correct","Correct"
"practice",12,"7_8_stimuli","8_7","Incongruent","Incongruent","Incongruent","Congruent",23.999766,24.199762,"7&",0.646309,"Correct","Error","Omission","Correct"
"practice",13,"1_2_stimuli","1_2","Incongruent","Incongruent","Incongruent","Incongruent",25.999766,26.199749,"2@",0.581994,"Correct","Correct","Error","Omission"
