"Run.Number","Trial.Number","Task","Stimulus","Current.Trial.Type","Previous.Trial.Type","Previous.Trial.Type.N2","Previous.Trial.Type.N3","StimulusOnsetTime","StimulusOffsetTime","Response","RT","Accuracy","PreviousAccuracy","PreviousAccuracy.N2","Previous.Accuracy.N3"
"practice",1,"1_2_stimuli","1_1","Congruent",NA,NA,NA,2,2.200007,"1!",0.580395,"Correct",NA,NA,NA
"practice",2,"3_4_stimuli","4_3","Incongruent","Congruent",NA,NA,3.999984,4.199985,"3#",1.092295,"Correct","Correct",NA,NA
"practice",3,"5_6_stimuli","5_6","Incongruent","Incongruent","Congruent",NA,5.999981,6.199979,"5%",0.69267,"Error","Correct","Correct",NA
"practice",4,"7_8_stimuli","7_7","Congruent","Incongruent","Incongruent","Congruent",7.999961,8.199959,"6^",0.580308,"Error","Error","Correct","Correct"
"practice",5,"1_2_stimuli","1_2","Incongruent","Congruent","Incongruent","Incongruent",9.99994,10.199943,"2@",0.932309,"Correct","Error","Error","Correct"
"practice",6,"3_4_stimuli","3_3","Congruent","Incongruent","Congruent","Incongruent",11.999933,12.199944,"3#",0.708533,"Correct","Correct","Error","Error"
"practice",7,"5_6_stimuli","5_6","Incongruent","Congruent","Incongruent","Congruent",13.999921,14.199919,"6^",1.076736,"Correct","Correct","Correct","Error"
"practice",8,"7_8_stimuli","8_7","Incongruent","Incongruent","Congruent","Incongruent",15.999912,16.199909,"7&",0.500746,"Correct","Correct","Correct","Correct"
"practice",9,"1_2_stimuli","2_1","Incongruent","Incongruent","Incongruent","Congruent",17.999906,18.199906,"1!",0.692427,"Correct","Correct","Correct","Correct"
"practice",10,"3_4_stimuli","3_3","Congruent","Incongruent","Incongruent","Incongruent",19.999896,20.199883,"3#",0.724438,"Correct","Correct","Correct","Correct"
"practice",11,"5_6_stimuli","6_6","Congruent","Congruent","Incongruent","Incongruent",21.999871,22.199874,"5%",0.740585,"Error","Correct","Correct","Correct"
"practice",12,"7_8_stimuli","8_8","Congruent","Congruent","Congruent","Incongruent",23.999864,24.19986,"8*",0.756383,"Correct","Error","Correct","Correct"
"practice",13,"1_2_stimuli","2_2","Congruent","Congruent","Congruent","Congruent",25.999846,26.199847,"1!",0.628368,"Error","Correct","Error","Correct"
"practice",14,"3_4_stimuli","4_3","Incongruent","Congruent","Congruent","Congruent",27.99984,28.199837,"3#",0.80442,"Correct","Error","Correct","Error"
"practice",15,"5_6_stimuli","5_5","Congruent","Incongruent","Congruent","Congruent",29.999826,30.199814,"6^",0.900657,"Error","Correct","Error","Correct"
"practice",16,"7_8_stimuli","8_8","Congruent","Congruent","Incongruent","Congruent",31.999803,32.19982,"8*",0.644379,"Correct","Error","Correct","Error"
"practice",17,"1_2_stimuli","2_1","Incongruent","Congruent","Congruent","Incongruent",33.999794,34.199794,"1!",0.773186,"Correct","Correct","Error","Correct"
"practice",18,"3_4_stimuli","4_3","Incongruent","Incongruent","Congruent","Congruent",35.999782,36.199781,"3#",0.725031,"Correct","Correct","Correct","Error"
"practice",19,"5_6_stimuli","6_6","Congruent","Incongruent","Incongruent","Congruent",37.99978,38.199776,"6^",0.788478,"Correct","Correct","Correct","Correct"
"practice",20,"7_8_stimuli","8_7","Incongruent","Congruent","Incongruent","Incongruent",39.99976,40.199758,"7&",0.51648,"Correct","Correct","Correct","Correct"
"practice",21,"1_2_stimuli","2_1","Incongruent","Incongruent","Congruent","Incongruent",41.99975,42.199742,"1!",0.692725,"Correct","Correct","Correct","Correct"
"practice",22,"3_4_stimuli","3_4","Incongruent","Incongruent","Incongruent","Congruent",43.999738,44.199727,"3#",0.869087,"Error","Correct","Correct","Correct"
"practice",23,"5_6_stimuli","6_5","Incongruent","Incongruent","Incongruent","Incongruent",45.999726,46.199722,"5%",1.141802,"Correct","Error","Correct","Correct"
