"Run.Number","Trial.Number","Task","Stimulus","Current.Trial.Type","Previous.Trial.Type","Previous.Trial.Type.N2","Previous.Trial.Type.N3","StimulusOnsetTime","StimulusOffsetTime","Response","RT","Accuracy","PreviousAccuracy","PreviousAccuracy.N2","Previous.Accuracy.N3"
"practice",1,"1_2_stimuli","2_1","Incongruent",NA,NA,NA,1.999981,2.199978,"2@",0.551222,"Error",NA,NA,NA
"practice",2,"3_4_stimuli","3_3","Congruent","Incongruent",NA,NA,3.999958,4.199963,"3#",0.711502,"Correct","Error",NA,NA
"practice",3,"5_6_stimuli","6_5","Incongruent","Congruent","Incongruent",NA,5.999942,6.199929,"5%",0.759578,"Correct","Correct","Error",NA
"practice",4,"7_8_stimuli","7_8","Incongruent","Incongruent","Congruent","Incongruent",7.999917,8.19991,"7&",0.967644,"Error","Correct","Correct","Error"
"practice",5,"1_2_stimuli","2_1","Incongruent","Incongruent","Incongruent","Congruent",9.999887,10.199883,"1!",0.743316,"Correct","Error","Correct","Correct"
"practice",6,"3_4_stimuli","3_4","Incongruent","Incongruent","Incongruent","Incongruent",11.999881,12.199871,"4$",0.96779,"Correct","Correct","Error","Correct"
"practice",7,"5_6_stimuli","5_6","Incongruent","Incongruent","Incongruent","Incongruent",13.999858,14.199861,"6^",0.983307,"Correct","Correct","Correct","Error"
"practice",8,"7_8_stimuli","8_7","Incongruent","Incongruent","Incongruent","Incongruent",15.999841,16.199839,"7&",0.583622,"Correct","Correct","Correct","Correct"
"practice",9,"1_2_stimuli","1_2","Incongruent","Incongruent","Incongruent","Incongruent",17.999824,18.199816,"2@",0.615546,"Correct","Correct","Correct","Correct"
"practice",10,"3_4_stimuli","3_3","Congruent","Incongruent","Incongruent","Incongruent",19.999793,20.199798,"3#",0.423755,"Correct","Correct","Correct","Correct"
"practice",11,"5_6_stimuli","5_5","Congruent","Congruent","Incongruent","Incongruent",21.999774,22.199768,"5%",0.551386,"Correct","Correct","Correct","Correct"
"practice",12,"7_8_stimuli","7_7","Congruent","Congruent","Congruent","Incongruent",23.999763,24.199761,"6^",0.77591,"Error","Correct","Correct","Correct"
"practice",13,"1_2_stimuli","2_1","Incongruent","Congruent","Congruent","Congruent",25.999744,26.199723,"1!",0.519396,"Correct","Error","Correct","Correct"
"practice",14,"3_4_stimuli","3_4","Incongruent","Incongruent","Congruent","Congruent",27.999721,28.199713,"4$",0.90345,"Correct","Correct","Error","Correct"
"practice",15,"5_6_stimuli","5_5","Congruent","Incongruent","Incongruent","Congruent",29.999704,30.199695,"5%",0.631832,"Correct","Correct","Correct","Error"
"practice",16,"7_8_stimuli","7_8","Incongruent","Congruent","Incongruent","Incongruent",31.999675,32.199671,"7&",0.647856,"Error","Correct","Correct","Correct"
"practice",17,"1_2_stimuli","1_1","Congruent","Incongruent","Congruent","Incongruent",33.99965,34.199659,"1!",0.712009,"Correct","Error","Correct","Correct"
