"Run.Number","Trial.Number","Task","Stimulus","Current.Trial.Type","Previous.Trial.Type","Previous.Trial.Type.N2","Previous.Trial.Type.N3","StimulusOnsetTime","StimulusOffsetTime","Response","RT","Accuracy","PreviousAccuracy","PreviousAccuracy.N2","Previous.Accuracy.N3"
"8",48,"7_8_stimuli","7_8","Incongruent","Incongruent","Incongruent","Incongruent",95.999197,96.199184,"8*",0.612076,"Correct","Correct","Correct","Correct"
"8",49,"1_2_stimuli","1_2","Incongruent","Incongruent","Incongruent","Incongruent",97.999172,98.199176,"2@",0.436669,"Correct","Correct","Correct","Correct"
"8",50,"3_4_stimuli","3_3","Congruent","Incongruent","Incongruent","Incongruent",99.999157,100.199157,"3#",0.356477,"Correct","Correct","Correct","Correct"
"8",51,"5_6_stimuli","5_5","Congruent","Congruent","Incongruent","Incongruent",101.999136,102.199137,"5%",0.596063,"Correct","Correct","Correct","Correct"
"8",52,"7_8_stimuli","8_8","Congruent","Congruent","Congruent","Incongruent",103.999121,104.199117,"8*",0.548646,"Correct","Correct","Correct","Correct"
"8",53,"1_2_stimuli","2_2","Congruent","Congruent","Congruent","Congruent",105.999101,106.199098,"2@",0.516154,"Correct","Correct","Correct","Correct"
"8",54,"3_4_stimuli","3_3","Congruent","Congruent","Congruent","Congruent",107.99911,108.199083,"3#",0.564156,"Correct","Correct","Correct","Correct"
"8",55,"5_6_stimuli","5_6","Incongruent","Congruent","Congruent","Congruent",109.999072,110.199065,"6^",0.820198,"Correct","Correct","Correct","Correct"
"8",56,"7_8_stimuli","7_8","Incongruent","Incongruent","Congruent","Congruent",111.999053,112.199047,"8*",0.756121,"Correct","Correct","Correct","Correct"
"8",57,"1_2_stimuli","1_2","Incongruent","Incongruent","Incongruent","Congruent",113.999038,114.199027,"2@",0.388538,"Correct","Correct","Correct","Correct"
"8",58,"3_4_stimuli","4_3","Incongruent","Incongruent","Incongruent","Incongruent",115.999014,116.199009,"3#",0.532253,"Correct","Correct","Correct","Correct"
"8",59,"5_6_stimuli","5_6","Incongruent","Incongruent","Incongruent","Incongruent",117.999004,118.198996,"6^",0.724471,"Correct","Correct","Correct","Correct"
"8",60,"7_8_stimuli","8_8","Congruent","Incongruent","Incongruent","Incongruent",119.998976,120.198977,"8*",0.532663,"Correct","Correct","Correct","Correct"
"8",61,"1_2_stimuli","1_1","Congruent","Congruent","Incongruent","Incongruent",121.998962,122.198958,"1!",0.45246,"Correct","Correct","Correct","Correct"
"8",62,"3_4_stimuli","3_4","Incongruent","Congruent","Congruent","Incongruent",123.998944,124.19895,"4$",0.628596,"Correct","Correct","Correct","Correct"
"8",63,"5_6_stimuli","6_5","Incongruent","Incongruent","Congruent","Congruent",125.998926,126.198929,"5%",0.99664,"Correct","Correct","Correct","Correct"
"8",64,"7_8_stimuli","7_7","Congruent","Incongruent","Incongruent","Congruent",127.99891,128.198904,"7&",0.549256,"Correct","Correct","Correct","Correct"
"8",65,"1_2_stimuli","2_1","Incongruent","Congruent","Incongruent","Incongruent",129.998889,130.198888,"1!",0.468507,"Correct","Correct","Correct","Correct"
"8",66,"3_4_stimuli","4_3","Incongruent","Incongruent","Congruent","Incongruent",131.998885,132.198886,"3#",0.548813,"Correct","Correct","Correct","Correct"
