"Run.Number","Trial.Number","Task","Stimulus","Current.Trial.Type","Previous.Trial.Type","Previous.Trial.Type.N2","Previous.Trial.Type.N3","StimulusOnsetTime","StimulusOffsetTime","Response","RT","Accuracy","PreviousAccuracy","PreviousAccuracy.N2","Previous.Accuracy.N3"
"practice",1,"1_2_stimuli","1_1","Congruent",NA,NA,NA,1.999975,2.199975,"1!",0.772933,"Correct",NA,NA,NA
"practice",2,"3_4_stimuli","4_4","Congruent","Congruent",NA,NA,3.999952,4.199959,"4$",0.948547,"Correct","Correct",NA,NA
"practice",3,"5_6_stimuli","5_6","Incongruent","Congruent","Congruent",NA,5.999948,6.199934,"6^",0.788629,"Correct","Correct","Correct",NA
"practice",4,"7_8_stimuli","8_7","Incongruent","Incongruent","Congruent","Congruent",7.999917,8.199923,"7&",0.677136,"Correct","Correct","Correct","Correct"
"practice",5,"1_2_stimuli","1_1","Congruent","Incongruent","Incongruent","Congruent",9.999902,10.199896,"1!",0.516873,"Correct","Correct","Correct","Correct"
"practice",6,"3_4_stimuli","4_4","Congruent","Congruent","Incongruent","Incongruent",11.999889,12.199881,"4$",0.932693,"Correct","Correct","Correct","Correct"
"practice",7,"5_6_stimuli","5_5","Congruent","Congruent","Congruent","Incongruent",13.999856,14.199859,"5%",0.580707,"Correct","Correct","Correct","Correct"
"practice",8,"7_8_stimuli","7_8","Incongruent","Congruent","Congruent","Congruent",15.999844,16.199839,"7&",0.757128,"Error","Correct","Correct","Correct"
"practice",9,"1_2_stimuli","1_2","Incongruent","Incongruent","Congruent","Congruent",17.999836,18.199831,"2@",0.693116,"Correct","Error","Correct","Correct"
"practice",10,"3_4_stimuli","4_3","Incongruent","Incongruent","Incongruent","Congruent",19.99981,20.19981,"3#",0.724697,"Correct","Correct","Error","Correct"
"practice",11,"5_6_stimuli","5_5","Congruent","Incongruent","Incongruent","Incongruent",21.999796,22.199784,"5%",0.709114,"Correct","Correct","Correct","Error"
"practice",12,"7_8_stimuli","7_7","Congruent","Congruent","Incongruent","Incongruent",23.999778,24.19977,"6^",0.5327,"Error","Correct","Correct","Correct"
"practice",13,"1_2_stimuli","1_1","Congruent","Congruent","Congruent","Incongruent",25.999753,26.199747,"4$",0.437134,"Error","Error","Correct","Correct"
"practice",14,"3_4_stimuli","4_3","Incongruent","Congruent","Congruent","Congruent",27.999737,28.19973,"4$",0.853344,"Error","Error","Error","Correct"
"practice",15,"5_6_stimuli","6_5","Incongruent","Incongruent","Congruent","Congruent",29.999705,30.199706,"5%",0.900889,"Correct","Error","Error","Error"
"practice",16,"7_8_stimuli","7_8","Incongruent","Incongruent","Incongruent","Congruent",31.999692,32.199691,"7&",0.981223,"Error","Correct","Error","Error"
"practice",17,"1_2_stimuli","2_2","Congruent","Incongruent","Incongruent","Incongruent",33.999671,34.199665,"2@",0.676987,"Correct","Error","Correct","Error"
