"Run.Number","Trial.Number","Task","Stimulus","Current.Trial.Type","Previous.Trial.Type","Previous.Trial.Type.N2","Previous.Trial.Type.N3","StimulusOnsetTime","StimulusOffsetTime","Response","RT","Accuracy","PreviousAccuracy","PreviousAccuracy.N2","Previous.Accuracy.N3"
"practice",1,"1_2_stimuli","2_2","Congruent",NA,NA,NA,1.999977,2.199983,"2@",1.033994,"Correct",NA,NA,NA
"practice",2,"3_4_stimuli","4_4","Congruent","Congruent",NA,NA,3.999966,4.199968,"4$",1.017781,"Correct","Correct",NA,NA
"practice",3,"5_6_stimuli","6_6","Congruent","Congruent","Congruent",NA,5.999943,6.19995,"6^",1.049809,"Correct","Correct","Correct",NA
"practice",4,"7_8_stimuli","8_7","Incongruent","Congruent","Congruent","Congruent",7.999937,8.199925,"Omission",5000,"Omission","Correct","Correct","Correct"
"practice",5,"1_2_stimuli","1_2","Incongruent","Incongruent","Congruent","Congruent",9.999915,10.1999,"2@",1.305435,"Correct","Omission","Correct","Correct"
"practice",6,"3_4_stimuli","4_4","Congruent","Incongruent","Incongruent","Congruent",11.999903,12.19989,"Omission",5000,"Omission","Correct","Omission","Correct"
"practice",7,"5_6_stimuli","5_6","Incongruent","Congruent","Incongruent","Incongruent",13.999879,14.199873,"Omission",5000,"Omission","Omission","Correct","Omission"
"practice",8,"7_8_stimuli","7_8","Incongruent","Incongruent","Congruent","Incongruent",15.999861,16.19985,"8*",1.401488,"Correct","Omission","Omission","Correct"
"practice",9,"1_2_stimuli","1_1","Congruent","Incongruent","Incongruent","Congruent",17.999842,18.199848,"1!",0.873512,"Correct","Correct","Omission","Omission"
"practice",10,"3_4_stimuli","4_4","Congruent","Congruent","Incongruent","Incongruent",19.999837,20.199825,"4$",1.497418,"Correct","Correct","Correct","Omission"
"practice",11,"5_6_stimuli","5_6","Incongruent","Congruent","Congruent","Incongruent",21.999807,22.19981,"6^",1.033908,"Correct","Correct","Correct","Correct"
"practice",12,"7_8_stimuli","7_8","Incongruent","Incongruent","Congruent","Congruent",23.999792,24.199798,"8*",0.825379,"Correct","Correct","Correct","Correct"
"practice",13,"1_2_stimuli","2_1","Incongruent","Incongruent","Incongruent","Congruent",25.999779,26.199767,"1!",0.761778,"Correct","Correct","Correct","Correct"
"practice",14,"3_4_stimuli","4_3","Incongruent","Incongruent","Incongruent","Incongruent",27.999761,28.199767,"3#",1.22556,"Correct","Correct","Correct","Correct"
"practice",15,"5_6_stimuli","5_5","Congruent","Incongruent","Incongruent","Incongruent",29.999744,30.199743,"Omission",5000,"Omission","Correct","Correct","Correct"
"practice",16,"7_8_stimuli","8_8","Congruent","Congruent","Incongruent","Incongruent",31.999728,32.199722,"8*",0.905757,"Correct","Omission","Correct","Correct"
"practice",17,"1_2_stimuli","1_1","Congruent","Congruent","Congruent","Incongruent",33.999716,34.199715,"1!",0.697622,"Correct","Correct","Omission","Correct"
"practice",18,"3_4_stimuli","4_4","Congruent","Congruent","Congruent","Congruent",35.9997,36.199697,"Omission",5000,"Omission","Correct","Correct","Omission"
"practice",19,"5_6_stimuli","5_5","Congruent","Congruent","Congruent","Congruent",37.999681,38.199674,"5%",1.354119,"Correct","Omission","Correct","Correct"
"practice",20,"7_8_stimuli","7_8","Incongruent","Congruent","Congruent","Congruent",39.999655,40.199659,"8*",0.841632,"Correct","Correct","Omission","Correct"
"practice",21,"1_2_stimuli","2_2","Congruent","Incongruent","Congruent","Congruent",41.999631,42.199644,"2@",0.938007,"Correct","Correct","Correct","Omission"
