"Run.Number","Trial.Number","Task","Stimulus","Current.Trial.Type","Previous.Trial.Type","Previous.Trial.Type.N2","Previous.Trial.Type.N3","StimulusOnsetTime","StimulusOffsetTime","Response","RT","Accuracy","PreviousAccuracy","PreviousAccuracy.N2","Previous.Accuracy.N3"
"practice",1,"1_2_stimuli","1_2","Incongruent",NA,NA,NA,1.999989,2.199985,"2@",1.13373,"Correct",NA,NA,NA
"practice",2,"3_4_stimuli","3_4","Incongruent","Incongruent",NA,NA,3.999973,4.199979,"4$",1.485716,"Correct","Correct",NA,NA
"practice",3,"5_6_stimuli","5_5","Congruent","Incongruent","Incongruent",NA,5.999952,6.199957,"5%",1.230393,"Correct","Correct","Correct",NA
"practice",4,"7_8_stimuli","7_8","Incongruent","Congruent","Incongruent","Incongruent",7.999942,8.199932,"7&",1.213706,"Error","Correct","Correct","Correct"
"practice",5,"1_2_stimuli","2_1","Incongruent","Incongruent","Congruent","Incongruent",9.999915,10.199925,"1!",1.198053,"Correct","Error","Correct","Correct"
"practice",6,"3_4_stimuli","3_3","Congruent","Incongruent","Incongruent","Congruent",11.999896,12.19989,"3#",1.198019,"Correct","Correct","Error","Correct"
"practice",7,"5_6_stimuli","5_6","Incongruent","Congruent","Incongruent","Incongruent",13.999886,14.199878,"6^",1.085968,"Correct","Correct","Correct","Error"
"practice",8,"7_8_stimuli","8_8","Congruent","Incongruent","Congruent","Incongruent",15.999862,16.199861,"8*",0.958276,"Correct","Correct","Correct","Correct"
"practice",9,"1_2_stimuli","2_1","Incongruent","Congruent","Incongruent","Congruent",17.999843,18.199846,"1!",0.7343,"Correct","Correct","Correct","Correct"
"practice",10,"3_4_stimuli","3_3","Congruent","Incongruent","Congruent","Incongruent",19.999823,20.199824,"3#",1.117782,"Correct","Correct","Correct","Correct"
"practice",11,"5_6_stimuli","5_6","Incongruent","Congruent","Incongruent","Congruent",21.99981,22.199813,"6^",1.230054,"Correct","Correct","Correct","Correct"
"practice",12,"7_8_stimuli","8_7","Incongruent","Incongruent","Congruent","Incongruent",23.999797,24.199797,"7&",0.797891,"Correct","Correct","Correct","Correct"
"practice",13,"1_2_stimuli","2_2","Congruent","Incongruent","Incongruent","Congruent",25.99978,26.199772,"2@",0.90986,"Correct","Correct","Correct","Correct"
"practice",14,"3_4_stimuli","4_3","Incongruent","Congruent","Incongruent","Incongruent",27.999752,28.199758,"3#",0.89408,"Correct","Correct","Correct","Correct"
"practice",15,"5_6_stimuli","5_6","Incongruent","Incongruent","Congruent","Incongruent",29.999738,30.199738,"6^",0.989908,"Correct","Correct","Correct","Correct"
"practice",16,"7_8_stimuli","8_8","Congruent","Incongruent","Incongruent","Congruent",31.999723,32.199715,"8*",1.054456,"Correct","Correct","Correct","Correct"
"practice",17,"1_2_stimuli","1_2","Incongruent","Congruent","Incongruent","Incongruent",33.999703,34.199696,"2@",0.750298,"Correct","Correct","Correct","Correct"
"practice",18,"3_4_stimuli","4_3","Incongruent","Incongruent","Congruent","Incongruent",35.999692,36.199683,"3#",0.909967,"Correct","Correct","Correct","Correct"
"practice",19,"5_6_stimuli","6_6","Congruent","Incongruent","Incongruent","Congruent",37.999666,38.199658,"6^",1.149964,"Correct","Correct","Correct","Correct"
"practice",20,"7_8_stimuli","8_8","Congruent","Congruent","Incongruent","Incongruent",39.999645,40.19965,"8*",0.718219,"Correct","Correct","Correct","Correct"
"practice",21,"1_2_stimuli","1_1","Congruent","Congruent","Congruent","Incongruent",41.999622,42.19962,"1!",0.574586,"Correct","Correct","Correct","Correct"
"practice",22,"3_4_stimuli","3_3","Congruent","Congruent","Congruent","Congruent",43.999607,44.199611,"3#",0.734202,"Correct","Correct","Correct","Correct"
"practice",23,"5_6_stimuli","5_5","Congruent","Congruent","Congruent","Congruent",45.999593,46.199593,"5%",0.782356,"Correct","Correct","Correct","Correct"
"practice",24,"7_8_stimuli","7_7","Congruent","Congruent","Congruent","Congruent",47.999575,48.199572,"7&",0.814611,"Correct","Correct","Correct","Correct"
"practice",25,"1_2_stimuli","2_1","Incongruent","Congruent","Congruent","Congruent",49.999557,50.19955,"1!",0.606664,"Correct","Correct","Correct","Correct"
"practice",26,"3_4_stimuli","4_4","Congruent","Incongruent","Congruent","Congruent",51.999529,52.199537,"4$",0.990233,"Correct","Correct","Correct","Correct"
"practice",27,"5_6_stimuli","5_5","Congruent","Congruent","Incongruent","Congruent",53.99952,54.199524,"5%",0.734638,"Correct","Correct","Correct","Correct"
"practice",28,"7_8_stimuli","7_7","Congruent","Congruent","Congruent","Incongruent",55.999506,56.199488,"7&",0.878423,"Correct","Correct","Correct","Correct"
"practice",29,"1_2_stimuli","1_1","Congruent","Congruent","Congruent","Congruent",57.999481,58.199484,"1!",0.606115,"Correct","Correct","Correct","Correct"
"practice",30,"3_4_stimuli","3_4","Incongruent","Congruent","Congruent","Congruent",59.999463,60.19946,"4$",1.038705,"Correct","Correct","Correct","Correct"
"practice",31,"5_6_stimuli","5_6","Incongruent","Incongruent","Congruent","Congruent",61.999452,62.19944,"6^",1.118181,"Correct","Correct","Correct","Correct"
"practice",32,"7_8_stimuli","7_8","Incongruent","Incongruent","Incongruent","Congruent",63.99943,64.199426,"8*",0.84631,"Correct","Correct","Correct","Correct"
"practice",33,"1_2_stimuli","2_1","Incongruent","Incongruent","Incongruent","Incongruent",65.999405,66.199406,"1!",0.542239,"Correct","Correct","Correct","Correct"
"practice",34,"3_4_stimuli","4_4","Congruent","Incongruent","Incongruent","Incongruent",67.999391,68.19939,"4$",0.798187,"Correct","Correct","Correct","Correct"
"practice",35,"5_6_stimuli","6_6","Congruent","Congruent","Incongruent","Incongruent",69.999371,70.19938,"6^",1.022471,"Correct","Correct","Correct","Correct"
"practice",36,"7_8_stimuli","8_7","Incongruent","Congruent","Congruent","Incongruent",71.999352,72.199357,"7&",1.118277,"Correct","Correct","Correct","Correct"
"practice",37,"1_2_stimuli","2_2","Congruent","Incongruent","Congruent","Congruent",73.999333,74.19934,"2@",0.862879,"Correct","Correct","Correct","Correct"
"practice",38,"3_4_stimuli","3_4","Incongruent","Congruent","Incongruent","Congruent",75.99932,76.19931,"4$",1.022654,"Correct","Correct","Correct","Correct"
"practice",39,"5_6_stimuli","6_6","Congruent","Incongruent","Congruent","Incongruent",77.999308,78.199294,"6^",0.910889,"Correct","Correct","Correct","Correct"
"practice",40,"7_8_stimuli","8_8","Congruent","Congruent","Incongruent","Congruent",79.999278,80.199281,"8*",0.670858,"Correct","Correct","Correct","Correct"
"practice",41,"1_2_stimuli","1_2","Incongruent","Congruent","Congruent","Incongruent",81.999264,82.199265,"2@",0.702312,"Correct","Correct","Correct","Correct"
"practice",42,"3_4_stimuli","3_4","Incongruent","Incongruent","Congruent","Congruent",83.999257,84.19925,"4$",0.718452,"Correct","Correct","Correct","Correct"
"practice",43,"5_6_stimuli","6_5","Incongruent","Incongruent","Incongruent","Congruent",85.999234,86.199221,"5%",0.878943,"Correct","Correct","Correct","Correct"
"practice",44,"7_8_stimuli","7_7","Congruent","Incongruent","Incongruent","Incongruent",87.999213,88.199202,"7&",0.670374,"Correct","Correct","Correct","Correct"
"practice",45,"1_2_stimuli","2_2","Congruent","Congruent","Incongruent","Incongruent",89.999191,90.199192,"2@",0.671211,"Correct","Correct","Correct","Correct"
"practice",46,"3_4_stimuli","4_3","Incongruent","Congruent","Congruent","Incongruent",91.999172,92.199168,"3#",0.686393,"Correct","Correct","Correct","Correct"
"practice",47,"5_6_stimuli","5_5","Congruent","Incongruent","Congruent","Congruent",93.999156,94.199151,"5%",0.990906,"Correct","Correct","Correct","Correct"
"practice",48,"7_8_stimuli","8_7","Incongruent","Congruent","Incongruent","Congruent",95.999141,96.199127,"7&",0.974482,"Correct","Correct","Correct","Correct"
"practice",49,"1_2_stimuli","2_2","Congruent","Incongruent","Congruent","Incongruent",97.999116,98.199116,"2@",0.686375,"Correct","Correct","Correct","Correct"
"practice",50,"3_4_stimuli","4_4","Congruent","Congruent","Incongruent","Congruent",99.999097,100.199102,"4$",0.750601,"Correct","Correct","Correct","Correct"
"practice",51,"5_6_stimuli","6_6","Congruent","Congruent","Congruent","Incongruent",101.999073,102.199083,"6^",0.782467,"Correct","Correct","Correct","Correct"
"practice",52,"7_8_stimuli","7_8","Incongruent","Congruent","Congruent","Congruent",103.999066,104.199061,"8*",0.814716,"Correct","Correct","Correct","Correct"
"practice",53,"1_2_stimuli","1_2","Incongruent","Incongruent","Congruent","Congruent",105.999048,106.199037,"2@",0.718513,"Correct","Correct","Correct","Correct"
"practice",54,"3_4_stimuli","4_3","Incongruent","Incongruent","Incongruent","Congruent",107.99903,108.199025,"3#",0.895076,"Correct","Correct","Correct","Correct"
"practice",55,"5_6_stimuli","6_5","Incongruent","Incongruent","Incongruent","Incongruent",109.999006,110.199001,"5%",1.022528,"Correct","Correct","Correct","Correct"
"practice",56,"7_8_stimuli","7_8","Incongruent","Incongruent","Incongruent","Incongruent",111.998985,112.199,"8*",0.766695,"Correct","Correct","Correct","Correct"
"practice",57,"1_2_stimuli","1_1","Congruent","Incongruent","Incongruent","Incongruent",113.998997,114.198967,"1!",0.542722,"Correct","Correct","Correct","Correct"
