"Run.Number","Trial.Number","Task","Stimulus","Current.Trial.Type","Previous.Trial.Type","Previous.Trial.Type.N2","Previous.Trial.Type.N3","StimulusOnsetTime","StimulusOffsetTime","Response","RT","Accuracy","PreviousAccuracy","PreviousAccuracy.N2","Previous.Accuracy.N3"
"practice",1,"1_2_stimuli","2_1","Incongruent",NA,NA,NA,1.999966,2.19996,"1!",0.608053,"Correct",NA,NA,NA
"practice",2,"3_4_stimuli","3_4","Incongruent","Incongruent",NA,NA,3.999948,4.199954,"3#",1.167945,"Error","Correct",NA,NA
"practice",3,"5_6_stimuli","5_6","Incongruent","Incongruent","Incongruent",NA,5.999932,6.19993,"6^",1.279605,"Correct","Error","Correct",NA
"practice",4,"7_8_stimuli","8_8","Congruent","Incongruent","Incongruent","Incongruent",7.999926,8.199917,"Omission",5000,"Omission","Correct","Error","Correct"
"practice",5,"1_2_stimuli","1_2","Incongruent","Congruent","Incongruent","Incongruent",9.999905,10.199895,"2@",0.911585,"Correct","Omission","Correct","Error"
"practice",6,"3_4_stimuli","3_3","Congruent","Incongruent","Congruent","Incongruent",11.999895,12.199896,"3#",0.943933,"Correct","Correct","Omission","Correct"
"practice",7,"5_6_stimuli","6_5","Incongruent","Congruent","Incongruent","Congruent",13.999878,14.199874,"5%",0.815672,"Correct","Correct","Correct","Omission"
"practice",8,"7_8_stimuli","8_8","Congruent","Incongruent","Congruent","Incongruent",15.999857,16.199855,"8*",0.799635,"Correct","Correct","Correct","Correct"
"practice",9,"1_2_stimuli","1_2","Incongruent","Congruent","Incongruent","Congruent",17.999837,18.199864,"2@",0.751669,"Correct","Correct","Correct","Correct"
"practice",10,"3_4_stimuli","4_3","Incongruent","Incongruent","Congruent","Incongruent",19.999826,20.199837,"3#",0.671729,"Correct","Correct","Correct","Correct"
"practice",11,"5_6_stimuli","5_6","Incongruent","Incongruent","Incongruent","Congruent",21.999807,22.199802,"6^",1.13616,"Correct","Correct","Correct","Correct"
"practice",12,"7_8_stimuli","8_7","Incongruent","Incongruent","Incongruent","Incongruent",23.99978,24.199824,"7&",0.640154,"Correct","Correct","Correct","Correct"
"practice",13,"1_2_stimuli","2_2","Congruent","Incongruent","Incongruent","Incongruent",25.999781,26.199749,"2@",0.687778,"Correct","Correct","Correct","Correct"
"practice",14,"3_4_stimuli","3_4","Incongruent","Congruent","Incongruent","Incongruent",27.999764,28.199757,"3#",0.751997,"Error","Correct","Correct","Correct"
"practice",15,"5_6_stimuli","6_5","Incongruent","Incongruent","Congruent","Incongruent",29.999748,30.199723,"5%",0.976037,"Correct","Error","Correct","Correct"
"practice",16,"7_8_stimuli","8_8","Congruent","Incongruent","Incongruent","Congruent",31.99972,32.199717,"8*",0.992084,"Correct","Correct","Error","Correct"
"practice",17,"1_2_stimuli","1_1","Congruent","Congruent","Incongruent","Incongruent",33.999704,34.199708,"1!",0.59184,"Correct","Correct","Correct","Error"
"practice",18,"3_4_stimuli","4_4","Congruent","Congruent","Congruent","Incongruent",35.99969,36.199671,"4$",0.671869,"Correct","Correct","Correct","Correct"
"practice",19,"5_6_stimuli","5_6","Incongruent","Congruent","Congruent","Congruent",37.999682,38.199668,"7&",0.944101,"Error","Correct","Correct","Correct"
"practice",20,"7_8_stimuli","7_8","Incongruent","Incongruent","Congruent","Congruent",39.999653,40.199661,"8*",0.87982,"Correct","Error","Correct","Correct"
"practice",21,"1_2_stimuli","1_1","Congruent","Incongruent","Incongruent","Congruent",41.999648,42.199657,"1!",0.544785,"Correct","Correct","Error","Correct"
"practice",22,"3_4_stimuli","4_4","Congruent","Congruent","Incongruent","Incongruent",43.99963,44.199608,"4$",1.088392,"Correct","Correct","Correct","Error"
"practice",23,"5_6_stimuli","6_6","Congruent","Congruent","Congruent","Incongruent",45.999607,46.199615,"6^",1.072301,"Correct","Correct","Correct","Correct"
"practice",24,"7_8_stimuli","7_7","Congruent","Congruent","Congruent","Congruent",47.999587,48.199591,"7&",0.544158,"Correct","Correct","Correct","Correct"
"practice",25,"1_2_stimuli","1_1","Congruent","Congruent","Congruent","Congruent",49.999575,50.199578,"1!",0.592155,"Correct","Correct","Correct","Correct"
"practice",26,"3_4_stimuli","3_4","Incongruent","Congruent","Congruent","Congruent",51.999563,52.19956,"4$",1.072333,"Correct","Correct","Correct","Correct"
"practice",27,"5_6_stimuli","6_6","Congruent","Incongruent","Congruent","Congruent",53.999551,54.199553,"6^",1.343919,"Correct","Correct","Correct","Correct"
"practice",28,"7_8_stimuli","7_7","Congruent","Congruent","Incongruent","Congruent",55.999521,56.199512,"7&",0.544312,"Correct","Correct","Correct","Correct"
"practice",29,"1_2_stimuli","1_2","Incongruent","Congruent","Congruent","Incongruent",57.999502,58.19951,"2@",0.672052,"Correct","Correct","Correct","Correct"
"practice",30,"3_4_stimuli","3_4","Incongruent","Incongruent","Congruent","Congruent",59.999487,60.1995,"4$",1.08826,"Correct","Correct","Correct","Correct"
"practice",31,"5_6_stimuli","6_6","Congruent","Incongruent","Incongruent","Congruent",61.999475,62.199476,"6^",0.912218,"Correct","Correct","Correct","Correct"
