"Run.Number","Trial.Number","Task","Stimulus","Current.Trial.Type","Previous.Trial.Type","Previous.Trial.Type.N2","Previous.Trial.Type.N3","StimulusOnsetTime","StimulusOffsetTime","Response","RT","Accuracy","PreviousAccuracy","PreviousAccuracy.N2","Previous.Accuracy.N3"
"practice",1,"1_2_stimuli","1_1","Congruent",NA,NA,NA,1.99998,2.199979,"1!",0.621311,"Correct",NA,NA,NA
"practice",2,"3_4_stimuli","4_3","Incongruent","Congruent",NA,NA,3.999964,4.199967,"3#",0.84558,"Correct","Correct",NA,NA
"practice",3,"5_6_stimuli","6_6","Congruent","Incongruent","Congruent",NA,5.999944,6.19994,"6^",0.893528,"Correct","Correct","Correct",NA
"practice",4,"7_8_stimuli","7_7","Congruent","Congruent","Incongruent","Congruent",7.999924,8.199922,"7&",0.685879,"Correct","Correct","Correct","Correct"
"practice",5,"1_2_stimuli","1_2","Incongruent","Congruent","Congruent","Incongruent",9.999903,10.199904,"2@",0.589727,"Correct","Correct","Correct","Correct"
"practice",6,"3_4_stimuli","4_3","Incongruent","Incongruent","Congruent","Congruent",11.999898,12.199893,"3#",1.181743,"Correct","Correct","Correct","Correct"
"practice",7,"5_6_stimuli","5_6","Incongruent","Incongruent","Incongruent","Congruent",13.999868,14.199873,"6^",0.957657,"Correct","Correct","Correct","Correct"
"practice",8,"7_8_stimuli","8_7","Incongruent","Incongruent","Incongruent","Incongruent",15.999859,16.199853,"7&",0.622526,"Correct","Correct","Correct","Correct"
"practice",9,"1_2_stimuli","2_2","Congruent","Incongruent","Incongruent","Incongruent",17.99984,18.199839,"2@",0.605394,"Correct","Correct","Correct","Correct"
"practice",10,"3_4_stimuli","3_3","Congruent","Congruent","Incongruent","Incongruent",19.999825,20.199817,"3#",0.622709,"Correct","Correct","Correct","Correct"
"practice",11,"5_6_stimuli","5_5","Congruent","Congruent","Congruent","Incongruent",21.999801,22.199804,"4$",0.781896,"Error","Correct","Correct","Correct"
"practice",12,"7_8_stimuli","8_7","Incongruent","Congruent","Congruent","Congruent",23.999776,24.199781,"7&",1.06992,"Correct","Error","Correct","Correct"
"practice",13,"1_2_stimuli","1_1","Congruent","Incongruent","Congruent","Congruent",25.999763,26.199761,"1!",0.749693,"Correct","Correct","Error","Correct"
"practice",14,"3_4_stimuli","3_4","Incongruent","Congruent","Incongruent","Congruent",27.999752,28.199745,"5%",0.893942,"Error","Correct","Correct","Error"
"practice",15,"5_6_stimuli","6_5","Incongruent","Incongruent","Congruent","Incongruent",29.999726,30.19975,"5%",0.701734,"Correct","Error","Correct","Correct"
"practice",16,"7_8_stimuli","8_8","Congruent","Incongruent","Incongruent","Congruent",31.999714,32.199715,"8*",1.213974,"Correct","Correct","Error","Correct"
"practice",17,"1_2_stimuli","1_2","Incongruent","Congruent","Incongruent","Incongruent",33.999691,34.199691,"2@",0.702352,"Correct","Correct","Correct","Error"
"practice",18,"3_4_stimuli","4_3","Incongruent","Incongruent","Congruent","Incongruent",35.99967,36.199683,"3#",0.797757,"Correct","Correct","Correct","Correct"
"practice",19,"5_6_stimuli","6_6","Congruent","Incongruent","Incongruent","Congruent",37.999653,38.199659,"6^",1.005943,"Correct","Correct","Correct","Correct"
"practice",20,"7_8_stimuli","8_7","Incongruent","Congruent","Incongruent","Incongruent",39.999639,40.199643,"7&",0.606076,"Correct","Correct","Correct","Correct"
"practice",21,"1_2_stimuli","2_2","Congruent","Incongruent","Congruent","Incongruent",41.999621,42.199628,"2@",0.510038,"Correct","Correct","Correct","Correct"
"practice",22,"3_4_stimuli","3_3","Congruent","Congruent","Incongruent","Congruent",43.999607,44.199601,"3#",1.021642,"Correct","Correct","Correct","Correct"
"practice",23,"5_6_stimuli","5_6","Incongruent","Congruent","Congruent","Incongruent",45.999582,46.199581,"6^",1.310324,"Correct","Correct","Correct","Correct"
"practice",24,"7_8_stimuli","7_7","Congruent","Incongruent","Congruent","Congruent",47.999574,48.199557,"7&",0.686828,"Correct","Correct","Correct","Correct"
"practice",25,"1_2_stimuli","1_1","Congruent","Congruent","Incongruent","Congruent",49.999548,50.199539,"1!",0.670063,"Correct","Correct","Correct","Correct"
"practice",26,"3_4_stimuli","3_3","Congruent","Congruent","Congruent","Incongruent",51.999528,52.199526,"3#",0.702131,"Correct","Correct","Correct","Correct"
"practice",27,"5_6_stimuli","5_6","Incongruent","Congruent","Congruent","Congruent",53.999515,54.199512,"6^",0.973934,"Correct","Correct","Correct","Correct"
"practice",28,"7_8_stimuli","7_8","Incongruent","Incongruent","Congruent","Congruent",55.999499,56.199497,"8*",0.798201,"Correct","Correct","Correct","Correct"
"practice",29,"1_2_stimuli","2_2","Congruent","Incongruent","Incongruent","Congruent",57.999479,58.199478,"2@",0.558471,"Correct","Correct","Correct","Correct"
