"Run.Number","Trial.Number","Task","Stimulus","Current.Trial.Type","Previous.Trial.Type","Previous.Trial.Type.N2","Previous.Trial.Type.N3","StimulusOnsetTime","StimulusOffsetTime","Response","RT","Accuracy","PreviousAccuracy","PreviousAccuracy.N2","Previous.Accuracy.N3"
"practice",1,"1_2_stimuli","1_2","Incongruent",NA,NA,NA,1.999988,2.19999,"2@",0.81521,"Correct",NA,NA,NA
"practice",2,"3_4_stimuli","4_4","Congruent","Incongruent",NA,NA,3.99997,4.199974,"4$",1.327052,"Correct","Correct",NA,NA
"practice",3,"5_6_stimuli","6_6","Congruent","Congruent","Incongruent",NA,5.999961,6.19996,"6^",1.02328,"Correct","Correct","Correct",NA
"practice",4,"7_8_stimuli","7_7","Congruent","Congruent","Congruent","Incongruent",7.999945,8.199943,"7&",0.799794,"Correct","Correct","Correct","Correct"
"practice",5,"1_2_stimuli","1_2","Incongruent","Congruent","Congruent","Congruent",9.999924,10.19991,"2@",1.007399,"Correct","Correct","Correct","Correct"
"practice",6,"3_4_stimuli","3_4","Incongruent","Incongruent","Congruent","Congruent",11.999898,12.199898,"4$",0.847125,"Correct","Correct","Correct","Correct"
"practice",7,"5_6_stimuli","5_6","Incongruent","Incongruent","Incongruent","Congruent",13.99988,14.199883,"6^",1.023112,"Correct","Correct","Correct","Correct"
"practice",8,"7_8_stimuli","7_8","Incongruent","Incongruent","Incongruent","Incongruent",15.999869,16.199861,"8*",0.543463,"Correct","Correct","Correct","Correct"
"practice",9,"1_2_stimuli","2_2","Congruent","Incongruent","Incongruent","Incongruent",17.999845,18.199851,"2@",0.655532,"Correct","Correct","Correct","Correct"
"practice",10,"3_4_stimuli","3_3","Congruent","Congruent","Incongruent","Incongruent",19.999824,20.199819,"2@",0.575167,"Error","Correct","Correct","Correct"
"practice",11,"5_6_stimuli","6_6","Congruent","Congruent","Congruent","Incongruent",21.999815,22.199807,"6^",1.039181,"Correct","Error","Correct","Correct"
"practice",12,"7_8_stimuli","8_7","Incongruent","Congruent","Congruent","Congruent",23.999795,24.199788,"7&",0.543165,"Correct","Correct","Error","Correct"
"practice",13,"1_2_stimuli","1_2","Incongruent","Incongruent","Congruent","Congruent",25.999779,26.199776,"2@",0.623606,"Correct","Correct","Correct","Error"
"practice",14,"3_4_stimuli","3_4","Incongruent","Incongruent","Incongruent","Congruent",27.999759,28.199752,"4$",0.783516,"Correct","Correct","Correct","Correct"
"practice",15,"5_6_stimuli","5_5","Congruent","Incongruent","Incongruent","Incongruent",29.999737,30.199744,"5%",0.751236,"Correct","Correct","Correct","Correct"
"practice",16,"7_8_stimuli","8_8","Congruent","Congruent","Incongruent","Incongruent",31.999725,32.199721,"8*",0.495627,"Correct","Correct","Correct","Correct"
"practice",17,"1_2_stimuli","1_1","Congruent","Congruent","Congruent","Incongruent",33.999699,34.199709,"1!",0.543238,"Correct","Correct","Correct","Correct"
"practice",18,"3_4_stimuli","3_3","Congruent","Congruent","Congruent","Congruent",35.999684,36.19969,"3#",0.447386,"Correct","Correct","Correct","Correct"
"practice",19,"5_6_stimuli","5_6","Incongruent","Congruent","Congruent","Congruent",37.999671,38.199672,"6^",0.991785,"Correct","Correct","Correct","Correct"
"practice",20,"7_8_stimuli","7_7","Congruent","Incongruent","Congruent","Congruent",39.999655,40.199655,"7&",0.495757,"Correct","Correct","Correct","Correct"
"practice",21,"1_2_stimuli","1_2","Incongruent","Congruent","Incongruent","Congruent",41.999625,42.199627,"2@",0.607345,"Correct","Correct","Correct","Correct"
"practice",22,"3_4_stimuli","4_4","Congruent","Incongruent","Congruent","Incongruent",43.999611,44.199606,"4$",0.59135,"Correct","Correct","Correct","Correct"
"practice",23,"5_6_stimuli","5_6","Incongruent","Congruent","Incongruent","Congruent",45.999596,46.19959,"6^",0.735878,"Correct","Correct","Correct","Correct"
"practice",24,"7_8_stimuli","8_8","Congruent","Incongruent","Congruent","Incongruent",47.999574,48.199564,"8*",0.383383,"Correct","Correct","Correct","Correct"
"practice",25,"1_2_stimuli","2_2","Congruent","Congruent","Incongruent","Congruent",49.999563,50.199552,"2@",0.495461,"Correct","Correct","Correct","Correct"
"practice",26,"3_4_stimuli","4_3","Incongruent","Congruent","Congruent","Incongruent",51.999529,52.199529,"3#",0.591915,"Correct","Correct","Correct","Correct"
"practice",27,"5_6_stimuli","5_5","Congruent","Incongruent","Congruent","Congruent",53.999524,54.199523,"5%",0.815371,"Correct","Correct","Correct","Correct"
"practice",28,"7_8_stimuli","8_8","Congruent","Congruent","Incongruent","Congruent",55.999496,56.199514,"8*",0.655465,"Correct","Correct","Correct","Correct"
"practice",29,"1_2_stimuli","2_1","Incongruent","Congruent","Congruent","Incongruent",57.999487,58.199492,"1!",0.5278,"Correct","Correct","Correct","Correct"
