"Run.Number","Trial.Number","Task","Stimulus","Current.Trial.Type","Previous.Trial.Type","Previous.Trial.Type.N2","Previous.Trial.Type.N3","StimulusOnsetTime","StimulusOffsetTime","Response","RT","Accuracy","PreviousAccuracy","PreviousAccuracy.N2","Previous.Accuracy.N3"
"practice",1,"1_2_stimuli","2_2","Congruent",NA,NA,NA,1.99999,2.199984,"2@",0.765989,"Correct",NA,NA,NA
"practice",2,"3_4_stimuli","3_4","Incongruent","Congruent",NA,NA,3.999969,4.199961,"4$",0.941174,"Correct","Correct",NA,NA
"practice",3,"5_6_stimuli","6_6","Congruent","Incongruent","Congruent",NA,5.999945,6.199945,"6^",0.941331,"Correct","Correct","Correct",NA
"practice",4,"7_8_stimuli","7_7","Congruent","Congruent","Incongruent","Congruent",7.999932,8.19993,"7&",0.845573,"Correct","Correct","Correct","Correct"
"practice",5,"1_2_stimuli","2_1","Incongruent","Congruent","Congruent","Incongruent",9.999906,10.199915,"1!",0.829068,"Correct","Correct","Correct","Correct"
"practice",6,"3_4_stimuli","4_3","Incongruent","Incongruent","Congruent","Congruent",11.999892,12.199892,"3#",1.037483,"Correct","Correct","Correct","Correct"
"practice",7,"5_6_stimuli","5_5","Congruent","Incongruent","Incongruent","Congruent",13.999874,14.199874,"5%",1.34097,"Correct","Correct","Correct","Correct"
"practice",8,"7_8_stimuli","7_7","Congruent","Congruent","Incongruent","Incongruent",15.999862,16.19986,"7&",0.925326,"Correct","Correct","Correct","Correct"
"practice",9,"1_2_stimuli","1_1","Congruent","Congruent","Congruent","Incongruent",17.999848,18.199832,"1!",0.700951,"Correct","Correct","Correct","Correct"
"practice",10,"3_4_stimuli","4_4","Congruent","Congruent","Congruent","Congruent",19.999832,20.199825,"4$",0.701459,"Correct","Correct","Correct","Correct"
"practice",11,"5_6_stimuli","6_6","Congruent","Congruent","Congruent","Congruent",21.999806,22.199804,"6^",1.005491,"Correct","Correct","Correct","Correct"
"practice",12,"7_8_stimuli","7_7","Congruent","Congruent","Congruent","Congruent",23.999789,24.199785,"7&",0.701478,"Correct","Correct","Correct","Correct"
"practice",13,"1_2_stimuli","2_1","Incongruent","Congruent","Congruent","Congruent",25.999774,26.199768,"1!",0.733006,"Correct","Correct","Correct","Correct"
"practice",14,"3_4_stimuli","3_3","Congruent","Incongruent","Congruent","Congruent",27.999753,28.199753,"3#",0.860831,"Correct","Correct","Correct","Correct"
"practice",15,"5_6_stimuli","6_5","Incongruent","Congruent","Incongruent","Congruent",29.999732,30.199731,"7&",1.421108,"Error","Correct","Correct","Correct"
"practice",16,"7_8_stimuli","8_8","Congruent","Incongruent","Congruent","Incongruent",31.999706,32.199713,"Omission",5000,"Omission","Error","Correct","Correct"
"practice",17,"1_2_stimuli","2_2","Congruent","Congruent","Incongruent","Congruent",33.999701,34.199699,"2@",0.925069,"Correct","Omission","Error","Correct"
"practice",18,"3_4_stimuli","3_3","Congruent","Congruent","Congruent","Incongruent",35.999677,36.199684,"3#",0.765558,"Correct","Correct","Omission","Error"
"practice",19,"5_6_stimuli","5_6","Incongruent","Congruent","Congruent","Congruent",37.999657,38.199659,"Omission",5000,"Omission","Correct","Correct","Omission"
"practice",20,"7_8_stimuli","8_8","Congruent","Incongruent","Congruent","Congruent",39.999641,40.199636,"8*",1.021572,"Correct","Omission","Correct","Correct"
"practice",21,"1_2_stimuli","2_1","Incongruent","Congruent","Incongruent","Congruent",41.999621,42.199621,"1!",0.669177,"Correct","Correct","Omission","Correct"
"practice",22,"3_4_stimuli","4_4","Congruent","Incongruent","Congruent","Incongruent",43.999611,44.199602,"4$",0.989484,"Correct","Correct","Correct","Omission"
"practice",23,"5_6_stimuli","6_6","Congruent","Congruent","Incongruent","Congruent",45.99958,46.199584,"6^",0.989159,"Correct","Correct","Correct","Correct"
"practice",24,"7_8_stimuli","7_8","Incongruent","Congruent","Congruent","Incongruent",47.999565,48.199569,"8*",0.909214,"Correct","Correct","Correct","Correct"
"practice",25,"1_2_stimuli","1_1","Congruent","Incongruent","Congruent","Congruent",49.99955,50.199552,"1!",0.509642,"Correct","Correct","Correct","Correct"
"practice",26,"3_4_stimuli","3_4","Incongruent","Congruent","Incongruent","Congruent",51.999526,52.199527,"4$",0.701438,"Correct","Correct","Correct","Correct"
"practice",27,"5_6_stimuli","6_5","Incongruent","Incongruent","Congruent","Incongruent",53.999522,54.199508,"5%",1.197802,"Correct","Correct","Correct","Correct"
"practice",28,"7_8_stimuli","8_7","Incongruent","Incongruent","Incongruent","Congruent",55.999485,56.199497,"7&",0.893729,"Correct","Correct","Correct","Correct"
"practice",29,"1_2_stimuli","2_1","Incongruent","Incongruent","Incongruent","Incongruent",57.999473,58.199472,"1!",0.605735,"Correct","Correct","Correct","Correct"
"practice",30,"3_4_stimuli","3_4","Incongruent","Incongruent","Incongruent","Incongruent",59.999458,60.199451,"4$",0.733563,"Correct","Correct","Correct","Correct"
"practice",31,"5_6_stimuli","5_6","Incongruent","Incongruent","Incongruent","Incongruent",61.999448,62.199439,"6^",1.133298,"Correct","Correct","Correct","Correct"
"practice",32,"7_8_stimuli","8_8","Congruent","Incongruent","Incongruent","Incongruent",63.999428,64.199426,"8*",0.701837,"Correct","Correct","Correct","Correct"
"practice",33,"1_2_stimuli","1_2","Incongruent","Congruent","Incongruent","Incongruent",65.9994,66.199402,"2@",0.941761,"Correct","Correct","Correct","Correct"
"practice",34,"3_4_stimuli","3_4","Incongruent","Incongruent","Congruent","Incongruent",67.999389,68.199382,"4$",0.68553,"Correct","Correct","Correct","Correct"
"practice",35,"5_6_stimuli","6_5","Incongruent","Incongruent","Incongruent","Congruent",69.999365,70.199364,"5%",0.797364,"Correct","Correct","Correct","Correct"
"practice",36,"7_8_stimuli","8_7","Incongruent","Incongruent","Incongruent","Incongruent",71.999348,72.199341,"7&",0.893663,"Correct","Correct","Correct","Correct"
"practice",37,"1_2_stimuli","2_2","Congruent","Incongruent","Incongruent","Incongruent",73.999329,74.199323,"2@",0.797473,"Correct","Correct","Correct","Correct"
"practice",38,"3_4_stimuli","3_3","Congruent","Congruent","Incongruent","Incongruent",75.999304,76.199305,"3#",0.797816,"Correct","Correct","Correct","Correct"
"practice",39,"5_6_stimuli","6_6","Congruent","Congruent","Congruent","Incongruent",77.999297,78.19929,"6^",1.277913,"Correct","Correct","Correct","Correct"
"practice",40,"7_8_stimuli","7_8","Incongruent","Congruent","Congruent","Congruent",79.999273,80.199277,"8*",0.925921,"Correct","Correct","Correct","Correct"
