"Run.Number","Trial.Number","Task","Stimulus","Current.Trial.Type","Previous.Trial.Type","Previous.Trial.Type.N2","Previous.Trial.Type.N3","StimulusOnsetTime","StimulusOffsetTime","Response","RT","Accuracy","PreviousAccuracy","PreviousAccuracy.N2","Previous.Accuracy.N3"
"practice",1,"1_2_stimuli","1_2","Incongruent",NA,NA,NA,1.999982,2.199992,"2@",0.58884,"Correct",NA,NA,NA
"practice",2,"3_4_stimuli","3_3","Congruent","Incongruent",NA,NA,3.999977,4.199971,"3#",0.732851,"Correct","Correct",NA,NA
"practice",3,"5_6_stimuli","6_6","Congruent","Congruent","Incongruent",NA,5.999955,6.199967,"6^",1.484346,"Correct","Correct","Correct",NA
"practice",4,"7_8_stimuli","7_8","Incongruent","Congruent","Congruent","Incongruent",7.999945,8.199952,"8*",1.244845,"Correct","Correct","Correct","Correct"
"practice",5,"1_2_stimuli","2_1","Incongruent","Incongruent","Congruent","Congruent",9.999936,10.199929,"1!",0.780411,"Correct","Correct","Correct","Correct"
"practice",6,"3_4_stimuli","3_4","Incongruent","Incongruent","Incongruent","Congruent",11.999924,12.199928,"4$",0.828856,"Correct","Correct","Correct","Correct"
"practice",7,"5_6_stimuli","5_5","Congruent","Incongruent","Incongruent","Incongruent",13.999909,14.199917,"5%",1.14845,"Correct","Correct","Correct","Correct"
"practice",8,"7_8_stimuli","7_8","Incongruent","Congruent","Incongruent","Incongruent",15.999897,16.1999,"8*",0.700545,"Correct","Correct","Correct","Correct"
"practice",9,"1_2_stimuli","1_2","Incongruent","Incongruent","Congruent","Incongruent",17.999886,18.199879,"2@",0.652769,"Correct","Correct","Correct","Correct"
"practice",10,"3_4_stimuli","3_3","Congruent","Incongruent","Incongruent","Congruent",19.999867,20.199869,"3#",0.572931,"Correct","Correct","Correct","Correct"
"practice",11,"5_6_stimuli","5_6","Incongruent","Congruent","Incongruent","Incongruent",21.999866,22.199857,"6^",1.308927,"Correct","Correct","Correct","Correct"
"practice",12,"7_8_stimuli","7_7","Congruent","Incongruent","Congruent","Incongruent",23.999847,24.199843,"7&",0.556669,"Correct","Correct","Correct","Correct"
"practice",13,"1_2_stimuli","1_1","Congruent","Congruent","Incongruent","Congruent",25.999838,26.199837,"1!",0.652494,"Correct","Correct","Correct","Correct"
"practice",14,"3_4_stimuli","4_3","Incongruent","Congruent","Congruent","Incongruent",27.999827,28.199817,"3#",0.684554,"Correct","Correct","Correct","Correct"
"practice",15,"5_6_stimuli","5_5","Congruent","Incongruent","Congruent","Congruent",29.999802,30.199807,"5%",0.812565,"Correct","Correct","Correct","Correct"
"practice",16,"7_8_stimuli","7_8","Incongruent","Congruent","Incongruent","Congruent",31.999799,32.199797,"8*",0.717137,"Correct","Correct","Correct","Correct"
"practice",17,"1_2_stimuli","2_2","Congruent","Incongruent","Congruent","Incongruent",33.999789,34.19978,"2@",0.573297,"Correct","Correct","Correct","Correct"
"practice",18,"3_4_stimuli","4_4","Congruent","Congruent","Incongruent","Congruent",35.999769,36.199773,"4$",0.861145,"Correct","Correct","Correct","Correct"
"practice",19,"5_6_stimuli","5_6","Incongruent","Congruent","Congruent","Incongruent",37.999745,38.199743,"7&",0.573087,"Error","Correct","Correct","Correct"
"practice",20,"7_8_stimuli","8_8","Congruent","Incongruent","Congruent","Congruent",39.999745,40.199734,"8*",0.748648,"Correct","Error","Correct","Correct"
