subject_id,rt,correct,congruency,trial_exp,trial_index,task,first_trial,time_elapsed
S00,498,true,congruent,experimental,85,expTrial,1,195851
S00,447,true,incongruent,experimental,87,expTrial,0,196961
S00,494,true,congruent,experimental,89,expTrial,0,198115
S00,466,true,congruent,experimental,91,expTrial,0,199244
S00,459,true,incongruent,experimental,93,expTrial,0,200368
S00,440,true,incongruent,experimental,95,expTrial,0,201468
S00,495,true,incongruent,experimental,97,expTrial,0,202624
S00,521,true,incongruent,experimental,99,expTrial,0,203811
S00,346,true,incongruent,experimental,101,expTrial,0,204814
S00,353,true,incongruent,experimental,103,expTrial,0,205821
S00,386,true,congruent,experimental,105,expTrial,0,206863
S00,403,true,congruent,experimental,107,expTrial,0,207924
S00,379,true,incongruent,experimental,109,expTrial,0,208969
S00,410,true,congruent,experimental,111,expTrial,0,210037
S00,423,true,incongruent,experimental,113,expTrial,0,211120
S00,370,true,congruent,experimental,115,expTrial,0,212148
S00,424,true,incongruent,experimental,117,expTrial,0,213227
S00,443,true,incongruent,experimental,119,expTrial,0,214339
S00,576,true,incongruent,experimental,121,expTrial,0,215573
S00,420,true,congruent,experimental,123,expTrial,0,216651
S00,453,true,congruent,experimental,125,expTrial,0,217758
S00,489,true,congruent,experimental,127,expTrial,0,218907
S00,617,true,incongruent,experimental,129,expTrial,0,220181
S00,432,true,congruent,experimental,131,expTrial,0,221275
S00,442,true,incongruent,experimental,133,expTrial,0,222372
S00,401,true,incongruent,experimental,135,expTrial,0,223430
S00,542,true,incongruent,experimental,137,expTrial,0,224630
S00,450,true,incongruent,experimental,139,expTrial,0,225737
S00,389,true,congruent,experimental,141,expTrial,0,226782
S00,411,true,congruent,experimental,143,expTrial,0,227858
S00,580,true,incongruent,experimental,145,expTrial,0,229098
S00,504,true,congruent,experimental,147,expTrial,0,230262
S00,397,true,congruent,experimental,149,expTrial,0,231318
S00,451,true,incongruent,experimental,151,expTrial,0,232425
S00,428,true,congruent,experimental,153,expTrial,0,233520
S00,431,true,incongruent,experimental,155,expTrial,0,234609
S00,425,true,incongruent,experimental,157,expTrial,0,235698
S00,510,true,incongruent,experimental,159,expTrial,0,236867
S00,957,true,incongruent,experimental,161,expTrial,0,238485
S00,496,true,incongruent,experimental,163,expTrial,0,239640
S00,488,true,congruent,experimental,165,expTrial,0,240784
S00,460,true,incongruent,experimental,167,expTrial,0,241906
S00,491,true,congruent,experimental,169,expTrial,0,243052
S00,584,true,incongruent,experimental,171,expTrial,0,244298
S00,467,true,congruent,experimental,173,expTrial,0,245425
S00,353,true,congruent,experimental,175,expTrial,0,246440
S00,586,true,congruent,experimental,177,expTrial,0,247685
S00,439,true,congruent,experimental,179,expTrial,0,248785
S00,433,true,congruent,experimental,181,expTrial,0,249885
S00,499,true,incongruent,experimental,183,expTrial,0,251040
S00,508,true,congruent,experimental,185,expTrial,0,252206
S00,436,true,congruent,experimental,187,expTrial,0,253301
S00,411,true,incongruent,experimental,189,expTrial,0,254369
S00,428,true,congruent,experimental,191,expTrial,0,255452
S00,416,true,congruent,experimental,193,expTrial,0,256529
S00,394,true,incongruent,experimental,195,expTrial,0,257581
S00,460,true,congruent,experimental,197,expTrial,0,258703
S00,415,true,congruent,experimental,199,expTrial,0,259775
S00,575,true,incongruent,experimental,201,expTrial,0,261005
S00,422,true,incongruent,experimental,203,expTrial,0,262086
S00,382,true,incongruent,experimental,205,expTrial,0,263123
S00,513,true,congruent,experimental,207,expTrial,0,264291
S00,559,true,congruent,experimental,209,expTrial,0,265521
S00,429,true,congruent,experimental,211,expTrial,0,266611
S00,445,true,congruent,experimental,213,expTrial,0,267712
S00,471,true,congruent,experimental,217,expTrial,1,285074
S00,461,true,congruent,experimental,219,expTrial,0,286192
S00,437,true,congruent,experimental,221,expTrial,0,287285
S00,-1,false,incongruent,experimental,223,expTrial,0,289452
S00,636,true,incongruent,experimental,225,expTrial,0,290743
S00,559,true,congruent,experimental,227,expTrial,0,291958
S00,481,true,incongruent,experimental,229,expTrial,0,293099
S00,423,true,congruent,experimental,231,expTrial,0,294179
S00,420,true,incongruent,experimental,233,expTrial,0,295261
S00,556,true,incongruent,experimental,235,expTrial,0,296477
S00,452,true,congruent,experimental,237,expTrial,0,297589
S00,478,true,congruent,experimental,239,expTrial,0,298722
S00,529,true,congruent,experimental,241,expTrial,0,299907
S00,498,true,congruent,experimental,243,expTrial,0,301065
S00,591,true,incongruent,experimental,245,expTrial,0,302311
S00,389,true,congruent,experimental,247,expTrial,0,303355
S00,528,true,incongruent,experimental,249,expTrial,0,304538
S00,502,true,congruent,experimental,251,expTrial,0,305695
S00,481,true,incongruent,experimental,253,expTrial,0,306837
S00,446,true,congruent,experimental,255,expTrial,0,307945
S00,467,true,incongruent,experimental,257,expTrial,0,309075
S00,634,true,incongruent,experimental,259,expTrial,0,310370
S00,451,true,incongruent,experimental,261,expTrial,0,311476
S00,641,true,incongruent,experimental,263,expTrial,0,312779
S00,457,true,incongruent,experimental,265,expTrial,0,313893
S00,508,true,congruent,experimental,267,expTrial,0,315056
S00,390,true,incongruent,experimental,269,expTrial,0,316113
S00,502,true,congruent,experimental,271,expTrial,0,317278
S00,453,true,congruent,experimental,273,expTrial,0,318390
S00,601,true,congruent,experimental,275,expTrial,0,319653
S00,393,true,congruent,experimental,277,expTrial,0,320705
S00,472,true,incongruent,experimental,279,expTrial,0,321834
S00,484,true,congruent,experimental,281,expTrial,0,322982
S00,567,true,incongruent,experimental,283,expTrial,0,324204
S00,411,true,congruent,experimental,285,expTrial,0,325269
S00,484,true,incongruent,experimental,287,expTrial,0,326411
S00,430,true,incongruent,experimental,289,expTrial,0,327500
S00,556,true,incongruent,experimental,291,expTrial,0,328714
S00,418,true,congruent,experimental,293,expTrial,0,329788
S00,458,true,incongruent,experimental,295,expTrial,0,330903
S00,515,true,incongruent,experimental,297,expTrial,0,332076
S00,452,true,congruent,experimental,299,expTrial,0,333189
S00,530,true,congruent,experimental,301,expTrial,0,334379
S00,540,true,incongruent,experimental,303,expTrial,0,335577
S00,544,true,congruent,experimental,305,expTrial,0,336781
S00,463,true,congruent,experimental,307,expTrial,0,337913
S00,406,true,incongruent,experimental,309,expTrial,0,338976
S00,436,true,incongruent,experimental,311,expTrial,0,340069
S00,408,true,incongruent,experimental,313,expTrial,0,341131
S00,355,true,incongruent,experimental,315,expTrial,0,342144
S00,409,true,incongruent,experimental,317,expTrial,0,343210
S00,475,true,incongruent,experimental,319,expTrial,0,344342
S00,420,true,incongruent,experimental,321,expTrial,0,345419
S00,544,true,incongruent,experimental,323,expTrial,0,346622
S00,402,true,congruent,experimental,325,expTrial,0,347684
S00,422,true,congruent,experimental,327,expTrial,0,348761
S00,422,true,congruent,experimental,329,expTrial,0,349839
S00,429,true,incongruent,experimental,331,expTrial,0,350928
S00,376,false,congruent,experimental,333,expTrial,0,351959
S00,487,true,congruent,experimental,335,expTrial,0,353110
S00,477,true,congruent,experimental,337,expTrial,0,354241
S00,526,true,incongruent,experimental,339,expTrial,0,355436
S00,456,true,congruent,experimental,341,expTrial,0,356550
S00,499,false,congruent,experimental,343,expTrial,0,357712
S00,488,true,congruent,experimental,345,expTrial,0,358855
S00,724,true,incongruent,experimental,349,expTrial,1,380312
S00,440,true,incongruent,experimental,351,expTrial,0,381406
S00,363,true,congruent,experimental,353,expTrial,0,382432
S00,428,true,incongruent,experimental,355,expTrial,0,383520
S00,472,true,congruent,experimental,357,expTrial,0,384650
S00,476,true,congruent,experimental,359,expTrial,0,385784
S00,459,true,incongruent,experimental,361,expTrial,0,386905
S00,422,true,congruent,experimental,363,expTrial,0,387995
S00,399,true,incongruent,experimental,365,expTrial,0,389052
S00,402,true,incongruent,experimental,367,expTrial,0,390108
S00,504,true,incongruent,experimental,369,expTrial,0,391275
S00,774,true,congruent,experimental,371,expTrial,0,392710
S00,469,true,congruent,experimental,373,expTrial,0,393840
S00,447,true,congruent,experimental,375,expTrial,0,394955
S00,472,true,congruent,experimental,377,expTrial,0,396085
S00,416,true,incongruent,experimental,379,expTrial,0,397171
S00,572,true,congruent,experimental,381,expTrial,0,398399
S00,433,true,congruent,experimental,383,expTrial,0,399501
S00,396,true,incongruent,experimental,385,expTrial,0,400559
S00,409,true,congruent,experimental,387,expTrial,0,401628
S00,559,true,incongruent,experimental,389,expTrial,0,402844
S00,516,true,congruent,experimental,391,expTrial,0,404023
S00,718,true,incongruent,experimental,393,expTrial,0,405405
S00,513,true,incongruent,experimental,395,expTrial,0,406576
S00,499,true,congruent,experimental,397,expTrial,0,407734
S00,446,true,incongruent,experimental,399,expTrial,0,408843
S00,506,true,incongruent,experimental,401,expTrial,0,410006
S00,344,true,incongruent,experimental,403,expTrial,0,411007
S00,417,true,incongruent,experimental,405,expTrial,0,412084
S00,466,true,incongruent,experimental,407,expTrial,0,413207
S00,479,true,congruent,experimental,409,expTrial,0,414341
S00,467,true,congruent,experimental,411,expTrial,0,415465
S00,543,true,incongruent,experimental,413,expTrial,0,416664
S00,852,true,incongruent,experimental,415,expTrial,0,418183
S00,416,true,incongruent,experimental,417,expTrial,0,419256
S00,414,true,incongruent,experimental,419,expTrial,0,420332
S00,399,true,congruent,experimental,421,expTrial,0,421393
S00,537,true,congruent,experimental,423,expTrial,0,422592
S00,796,true,congruent,experimental,425,expTrial,0,424047
S00,786,true,congruent,experimental,427,expTrial,0,425491
S00,434,true,congruent,experimental,429,expTrial,0,426582
S00,534,true,incongruent,experimental,431,expTrial,0,427775
S00,363,true,incongruent,experimental,433,expTrial,0,428799
S00,400,true,incongruent,experimental,435,expTrial,0,429857
S00,462,true,congruent,experimental,437,expTrial,0,430986
S00,462,true,congruent,experimental,439,expTrial,0,432104
S00,464,true,incongruent,experimental,441,expTrial,0,433234
S00,411,true,incongruent,experimental,443,expTrial,0,434309
S00,600,true,congruent,experimental,445,expTrial,0,435568
S00,403,true,congruent,experimental,447,expTrial,0,436631
S00,567,true,incongruent,experimental,449,expTrial,0,437855
S00,419,true,incongruent,experimental,451,expTrial,0,438938
S00,385,true,congruent,experimental,453,expTrial,0,439983
S00,416,true,congruent,experimental,455,expTrial,0,441056
S00,573,true,incongruent,experimental,457,expTrial,0,442290
S00,530,true,congruent,experimental,459,expTrial,0,443482
S00,508,true,congruent,experimental,461,expTrial,0,444646
S00,440,true,congruent,experimental,463,expTrial,0,445747
S00,613,true,congruent,experimental,465,expTrial,0,447020
S00,481,true,incongruent,experimental,467,expTrial,0,448165
S00,621,true,congruent,experimental,469,expTrial,0,449444
S00,449,true,incongruent,experimental,471,expTrial,0,450548
S00,428,true,incongruent,experimental,473,expTrial,0,451634
S00,464,true,congruent,experimental,475,expTrial,0,452763
S00,534,true,incongruent,experimental,477,expTrial,0,453958
S00,481,true,congruent,experimental,481,expTrial,1,485305
S00,566,true,incongruent,experimental,483,expTrial,0,486528
S00,992,true,congruent,experimental,485,expTrial,0,488180
S00,467,true,congruent,experimental,487,expTrial,0,489305
S00,401,true,incongruent,experimental,489,expTrial,0,490367
S00,438,true,incongruent,experimental,491,expTrial,0,491465
S00,347,true,incongruent,experimental,493,expTrial,0,492472
S00,427,true,congruent,experimental,495,expTrial,0,493555
S00,371,true,incongruent,experimental,497,expTrial,0,494588
S00,500,true,incongruent,experimental,499,expTrial,0,495757
S00,411,true,congruent,experimental,501,expTrial,0,496835
S00,1028,true,incongruent,experimental,503,expTrial,0,498522
S00,453,true,congruent,experimental,505,expTrial,0,499634
S00,432,true,congruent,experimental,507,expTrial,0,500727
S00,687,true,incongruent,experimental,509,expTrial,0,502073
S00,479,true,incongruent,experimental,511,expTrial,0,503207
S00,371,true,incongruent,experimental,513,expTrial,0,504238
S00,424,true,incongruent,experimental,515,expTrial,0,505324
S00,579,true,congruent,experimental,517,expTrial,0,506563
S00,442,true,congruent,experimental,519,expTrial,0,507661
S00,441,true,incongruent,experimental,521,expTrial,0,508758
S00,428,true,congruent,experimental,523,expTrial,0,509842
S00,395,true,incongruent,experimental,525,expTrial,0,510893
S00,386,true,incongruent,experimental,527,expTrial,0,511935
S00,453,true,congruent,experimental,529,expTrial,0,513045
S00,445,true,congruent,experimental,531,expTrial,0,514151
S00,407,true,incongruent,experimental,533,expTrial,0,515215
S00,437,true,congruent,experimental,535,expTrial,0,516308
S00,382,true,incongruent,experimental,537,expTrial,0,517351
S00,405,true,congruent,experimental,539,expTrial,0,518419
S00,672,true,incongruent,experimental,541,expTrial,0,519759
S00,477,true,incongruent,experimental,543,expTrial,0,520903
S00,331,true,congruent,experimental,545,expTrial,0,521893
S00,437,true,congruent,experimental,547,expTrial,0,522987
S00,513,true,congruent,experimental,549,expTrial,0,524162
S00,384,true,congruent,experimental,551,expTrial,0,525206
S00,435,true,incongruent,experimental,553,expTrial,0,526301
S00,563,true,congruent,experimental,555,expTrial,0,527528
S00,623,true,congruent,experimental,557,expTrial,0,528810
S00,390,true,congruent,experimental,559,expTrial,0,529861
S00,489,true,congruent,experimental,561,expTrial,0,531009
S00,348,true,congruent,experimental,563,expTrial,0,532025
S00,465,true,incongruent,experimental,565,expTrial,0,533152
S00,407,true,incongruent,experimental,567,expTrial,0,534218
S00,585,true,congruent,experimental,569,expTrial,0,535464
S00,547,true,incongruent,experimental,571,expTrial,0,536674
S00,455,true,incongruent,experimental,573,expTrial,0,537790
S00,456,true,incongruent,experimental,575,expTrial,0,538904
S00,391,true,congruent,experimental,577,expTrial,0,539950
S00,364,true,congruent,experimental,579,expTrial,0,540975
S00,476,true,congruent,experimental,581,expTrial,0,542114
S00,558,true,incongruent,experimental,583,expTrial,0,543329
S00,487,true,incongruent,experimental,585,expTrial,0,544471
S00,387,true,congruent,experimental,587,expTrial,0,545521
S00,430,true,congruent,experimental,589,expTrial,0,546620
S00,445,true,congruent,experimental,591,expTrial,0,547724
S00,448,true,congruent,experimental,593,expTrial,0,548842
S00,507,true,incongruent,experimental,595,expTrial,0,550010
S00,550,true,congruent,experimental,597,expTrial,0,551218
S00,409,true,incongruent,experimental,599,expTrial,0,552288
S00,566,true,incongruent,experimental,601,expTrial,0,553514
S00,444,true,incongruent,experimental,603,expTrial,0,554620
S00,451,true,incongruent,experimental,605,expTrial,0,555730
S00,666,true,incongruent,experimental,607,expTrial,0,557054
S00,534,true,congruent,experimental,609,expTrial,0,558247
S00,412,true,congruent,experimental,613,expTrial,1,586839
S00,399,true,congruent,experimental,615,expTrial,0,587896
S00,435,true,congruent,experimental,617,expTrial,0,588992
S00,376,false,congruent,experimental,619,expTrial,0,590027
S00,477,true,incongruent,experimental,621,expTrial,0,591164
S00,362,true,incongruent,experimental,623,expTrial,0,592183
S00,788,false,incongruent,experimental,625,expTrial,0,593632
S00,435,true,incongruent,experimental,627,expTrial,0,594724
S00,505,true,congruent,experimental,629,expTrial,0,595893
S00,593,true,congruent,experimental,631,expTrial,0,597144
S00,422,true,congruent,experimental,633,expTrial,0,598223
S00,495,true,incongruent,experimental,635,expTrial,0,599376
S00,541,true,incongruent,experimental,637,expTrial,0,600576
S00,516,true,congruent,experimental,639,expTrial,0,601751
S00,463,true,incongruent,experimental,641,expTrial,0,602873
S00,432,true,incongruent,experimental,643,expTrial,0,603960
S00,367,true,incongruent,experimental,645,expTrial,0,604989
S00,386,true,incongruent,experimental,647,expTrial,0,606038
S00,404,false,congruent,experimental,649,expTrial,0,607106
S00,528,true,incongruent,experimental,651,expTrial,0,608296
S00,399,true,congruent,experimental,653,expTrial,0,609351
S00,474,true,congruent,experimental,655,expTrial,0,610491
S00,532,true,congruent,experimental,657,expTrial,0,611680
S00,570,true,incongruent,experimental,659,expTrial,0,612908
S00,544,true,congruent,experimental,661,expTrial,0,614113
S00,513,true,incongruent,experimental,663,expTrial,0,615297
S00,787,true,incongruent,experimental,665,expTrial,0,616749
S00,415,true,congruent,experimental,667,expTrial,0,617831
S00,480,true,incongruent,experimental,669,expTrial,0,618973
S00,551,true,congruent,experimental,671,expTrial,0,620185
S00,452,true,incongruent,experimental,673,expTrial,0,621305
S00,400,true,congruent,experimental,675,expTrial,0,622362
S00,472,true,incongruent,experimental,677,expTrial,0,623496
S00,458,true,incongruent,experimental,679,expTrial,0,624616
S00,486,true,incongruent,experimental,681,expTrial,0,625760
S00,704,true,congruent,experimental,683,expTrial,0,627121
S00,427,true,congruent,experimental,685,expTrial,0,628213
S00,443,true,incongruent,experimental,687,expTrial,0,629317
S00,493,true,congruent,experimental,689,expTrial,0,630464
S00,564,true,congruent,experimental,691,expTrial,0,631693
S00,458,true,congruent,experimental,693,expTrial,0,632816
S00,416,true,incongruent,experimental,695,expTrial,0,633893
S00,425,true,incongruent,experimental,697,expTrial,0,634975
S00,578,true,congruent,experimental,699,expTrial,0,636215
S00,567,true,incongruent,experimental,701,expTrial,0,637439
S00,409,true,congruent,experimental,703,expTrial,0,638510
S00,579,true,incongruent,experimental,705,expTrial,0,639751
S00,422,true,congruent,experimental,707,expTrial,0,640837
S00,368,true,congruent,experimental,709,expTrial,0,641859
S00,375,true,incongruent,experimental,711,expTrial,0,642897
S00,494,true,congruent,experimental,713,expTrial,0,644052
S00,613,true,incongruent,experimental,715,expTrial,0,645324
S00,461,true,incongruent,experimental,717,expTrial,0,646447
S00,392,true,incongruent,experimental,719,expTrial,0,647505
S00,363,true,incongruent,experimental,721,expTrial,0,648522
S00,390,true,incongruent,experimental,723,expTrial,0,649567
S00,432,true,congruent,experimental,725,expTrial,0,650656
S00,416,true,congruent,experimental,727,expTrial,0,651732
S00,407,true,incongruent,experimental,729,expTrial,0,652800
S00,404,true,incongruent,experimental,731,expTrial,0,653871
S00,371,true,congruent,experimental,733,expTrial,0,654901
S00,489,true,congruent,experimental,735,expTrial,0,656056
S00,424,true,congruent,experimental,737,expTrial,0,657140
S00,362,true,congruent,experimental,739,expTrial,0,658160
S00,365,true,congruent,experimental,741,expTrial,0,659185
S00,521,true,congruent,experimental,745,expTrial,1,706943
S00,480,true,incongruent,experimental,747,expTrial,0,708086
S00,414,true,incongruent,experimental,749,expTrial,0,709161
S00,503,true,congruent,experimental,751,expTrial,0,710320
S00,466,true,incongruent,experimental,753,expTrial,0,711441
S00,455,true,incongruent,experimental,755,expTrial,0,712553
S00,526,true,congruent,experimental,757,expTrial,0,713734
S00,389,true,incongruent,experimental,759,expTrial,0,714779
S00,425,true,congruent,experimental,761,expTrial,0,715862
S00,461,true,congruent,experimental,763,expTrial,0,716979
S00,447,true,incongruent,experimental,765,expTrial,0,718085
S00,463,true,incongruent,experimental,767,expTrial,0,719216
S00,419,true,congruent,experimental,769,expTrial,0,720296
S00,359,false,incongruent,experimental,771,expTrial,0,721313
S00,420,true,incongruent,experimental,773,expTrial,0,722390
S00,414,true,congruent,experimental,775,expTrial,0,723462
S00,425,true,incongruent,experimental,777,expTrial,0,724545
S00,367,true,incongruent,experimental,779,expTrial,0,725579
S00,360,true,incongruent,experimental,781,expTrial,0,726600
S00,571,true,congruent,experimental,783,expTrial,0,727829
S00,479,true,congruent,experimental,785,expTrial,0,728965
S00,506,true,congruent,experimental,787,expTrial,0,730130
S00,476,true,incongruent,experimental,789,expTrial,0,731277
S00,432,true,congruent,experimental,791,expTrial,0,732376
S00,320,true,incongruent,experimental,793,expTrial,0,733361
S00,378,true,congruent,experimental,795,expTrial,0,734401
S00,417,true,congruent,experimental,797,expTrial,0,735474
S00,349,true,congruent,experimental,799,expTrial,0,736479
S00,485,true,incongruent,experimental,801,expTrial,0,737622
S00,687,true,incongruent,experimental,803,expTrial,0,738968
S00,526,true,incongruent,experimental,805,expTrial,0,740152
S00,443,true,incongruent,experimental,807,expTrial,0,741252
S00,435,true,incongruent,experimental,809,expTrial,0,742346
S00,374,true,incongruent,experimental,811,expTrial,0,743375
S00,448,true,congruent,experimental,813,expTrial,0,744490
S00,424,true,incongruent,experimental,815,expTrial,0,745573
S00,465,true,incongruent,experimental,817,expTrial,0,746702
S00,509,true,congruent,experimental,819,expTrial,0,747880
S00,641,true,congruent,experimental,821,expTrial,0,749179
S00,438,true,congruent,experimental,823,expTrial,0,750276
S00,511,true,congruent,experimental,825,expTrial,0,751449
S00,402,true,incongruent,experimental,827,expTrial,0,752511
S00,429,true,congruent,experimental,829,expTrial,0,753597
S00,430,true,incongruent,experimental,831,expTrial,0,754694
S00,578,true,congruent,experimental,833,expTrial,0,755930
S00,512,true,congruent,experimental,835,expTrial,0,757099
S00,497,true,incongruent,experimental,837,expTrial,0,758255
S00,401,true,incongruent,experimental,839,expTrial,0,759317
S00,448,true,incongruent,experimental,841,expTrial,0,760431
S00,485,true,congruent,experimental,843,expTrial,0,761570
S00,420,true,incongruent,experimental,845,expTrial,0,762650
S00,473,true,incongruent,experimental,847,expTrial,0,763781
S00,481,true,congruent,experimental,849,expTrial,0,764920
S00,532,true,incongruent,experimental,851,expTrial,0,766116
S00,403,true,congruent,experimental,853,expTrial,0,767179
S00,405,true,congruent,experimental,855,expTrial,0,768243
S00,589,true,congruent,experimental,857,expTrial,0,769487
S00,488,true,congruent,experimental,859,expTrial,0,770639
S00,486,true,congruent,experimental,861,expTrial,0,771792
S00,433,true,incongruent,experimental,863,expTrial,0,772881
S00,533,true,incongruent,experimental,865,expTrial,0,774083
S00,384,true,congruent,experimental,867,expTrial,0,775130
S00,366,true,congruent,experimental,869,expTrial,0,776161
S00,356,true,congruent,experimental,871,expTrial,0,777179
S00,375,false,congruent,experimental,873,expTrial,0,778218
S00,478,true,incongruent,experimental,877,expTrial,1,807616
S00,379,true,incongruent,experimental,879,expTrial,0,808649
S00,517,true,incongruent,experimental,881,expTrial,0,809827
S00,500,true,incongruent,experimental,883,expTrial,0,810992
S00,414,true,incongruent,experimental,885,expTrial,0,812066
S00,435,true,congruent,experimental,887,expTrial,0,813160
S00,498,true,congruent,experimental,889,expTrial,0,814321
S00,463,true,congruent,experimental,891,expTrial,0,815444
S00,518,true,incongruent,experimental,893,expTrial,0,816617
S00,784,true,incongruent,experimental,895,expTrial,0,818065
S00,428,true,congruent,experimental,897,expTrial,0,819157
S00,386,true,incongruent,experimental,899,expTrial,0,820198
S00,382,true,congruent,experimental,901,expTrial,0,821243
S00,460,true,congruent,experimental,903,expTrial,0,822358
S00,537,true,incongruent,experimental,905,expTrial,0,823555
S00,384,true,incongruent,experimental,907,expTrial,0,824607
S00,503,true,congruent,experimental,909,expTrial,0,825769
S00,418,true,congruent,experimental,911,expTrial,0,826842
S00,504,true,congruent,experimental,913,expTrial,0,828003
S00,467,true,incongruent,experimental,915,expTrial,0,829131
S00,589,true,incongruent,experimental,917,expTrial,0,830377
S00,423,true,congruent,experimental,919,expTrial,0,831455
S00,535,true,incongruent,experimental,921,expTrial,0,832653
S00,476,true,incongruent,experimental,923,expTrial,0,833789
S00,465,true,congruent,experimental,925,expTrial,0,834914
S00,465,true,incongruent,experimental,927,expTrial,0,836041
S00,340,true,congruent,experimental,929,expTrial,0,837035
S00,429,true,congruent,experimental,931,expTrial,0,838127
S00,464,true,congruent,experimental,933,expTrial,0,839255
S00,395,true,incongruent,experimental,935,expTrial,0,840312
S00,496,true,incongruent,experimental,937,expTrial,0,841464
S00,524,true,congruent,experimental,939,expTrial,0,842644
S00,481,true,congruent,experimental,941,expTrial,0,843787
S00,354,true,congruent,experimental,943,expTrial,0,844800
S00,529,true,incongruent,experimental,945,expTrial,0,845985
S00,391,true,congruent,experimental,947,expTrial,0,847034
S00,367,true,congruent,experimental,949,expTrial,0,848063
S00,357,false,congruent,experimental,951,expTrial,0,849081
S00,540,true,incongruent,experimental,953,expTrial,0,850276
S00,634,true,congruent,experimental,955,expTrial,0,851572
S00,451,true,incongruent,experimental,957,expTrial,0,852682
S00,463,true,congruent,experimental,959,expTrial,0,853807
S00,400,true,incongruent,experimental,961,expTrial,0,854865
S00,379,true,incongruent,experimental,963,expTrial,0,855906
S00,461,true,congruent,experimental,965,expTrial,0,857026
S00,379,true,incongruent,experimental,967,expTrial,0,858073
S00,367,true,incongruent,experimental,969,expTrial,0,859098
S00,416,true,incongruent,experimental,971,expTrial,0,860174
S00,458,true,congruent,experimental,973,expTrial,0,861292
S00,451,true,congruent,experimental,975,expTrial,0,862399
S00,460,true,congruent,experimental,977,expTrial,0,863516
S00,521,true,incongruent,experimental,979,expTrial,0,864699
S00,402,true,congruent,experimental,981,expTrial,0,865766
S00,440,true,congruent,experimental,983,expTrial,0,866867
S00,412,true,incongruent,experimental,985,expTrial,0,867944
S00,323,false,incongruent,experimental,987,expTrial,0,868930
S00,569,true,incongruent,experimental,989,expTrial,0,870157
S00,439,true,incongruent,experimental,991,expTrial,0,871254
S00,416,true,congruent,experimental,993,expTrial,0,872330
S00,372,true,congruent,experimental,995,expTrial,0,873367
S00,473,true,incongruent,experimental,997,expTrial,0,874502
S00,518,true,congruent,experimental,999,expTrial,0,875681
S00,492,true,congruent,experimental,1001,expTrial,0,876832
S00,363,true,incongruent,experimental,1003,expTrial,0,877850
S00,485,true,incongruent,experimental,1005,expTrial,0,879004
S00,480,true,incongruent,experimental,1009,expTrial,1,927027
S00,408,true,congruent,experimental,1011,expTrial,0,928096
S00,442,true,incongruent,experimental,1013,expTrial,0,929200
S00,464,true,congruent,experimental,1015,expTrial,0,930323
S00,413,true,incongruent,experimental,1017,expTrial,0,931391
S00,409,true,congruent,experimental,1019,expTrial,0,932461
S00,469,true,incongruent,experimental,1021,expTrial,0,933586
S00,410,true,incongruent,experimental,1023,expTrial,0,934654
S00,752,true,congruent,experimental,1025,expTrial,0,936060
S00,450,true,congruent,experimental,1027,expTrial,0,937168
S00,437,true,incongruent,experimental,1029,expTrial,0,938266
S00,446,true,incongruent,experimental,1031,expTrial,0,939367
S00,393,true,incongruent,experimental,1033,expTrial,0,940420
S00,413,true,incongruent,experimental,1035,expTrial,0,941495
S00,734,true,congruent,experimental,1037,expTrial,0,942886
S00,515,true,congruent,experimental,1039,expTrial,0,944063
S00,633,true,congruent,experimental,1041,expTrial,0,945351
S00,419,true,incongruent,experimental,1043,expTrial,0,946433
S00,394,true,congruent,experimental,1045,expTrial,0,947496
S00,412,true,congruent,experimental,1047,expTrial,0,948569
S00,479,true,incongruent,experimental,1049,expTrial,0,949712
S00,361,false,incongruent,experimental,1051,expTrial,0,950732
S00,483,true,incongruent,experimental,1053,expTrial,0,951869
S00,470,true,incongruent,experimental,1055,expTrial,0,953007
S00,466,true,incongruent,experimental,1057,expTrial,0,954134
S00,469,true,incongruent,experimental,1059,expTrial,0,955265
S00,444,true,incongruent,experimental,1061,expTrial,0,956372
S00,534,true,incongruent,experimental,1063,expTrial,0,957561
S00,404,true,incongruent,experimental,1065,expTrial,0,958623
S00,366,true,congruent,experimental,1067,expTrial,0,959650
S00,442,true,congruent,experimental,1069,expTrial,0,960750
S00,426,true,incongruent,experimental,1071,expTrial,0,961837
S00,802,true,incongruent,experimental,1073,expTrial,0,963299
S00,631,true,incongruent,experimental,1075,expTrial,0,964587
S00,372,true,incongruent,experimental,1077,expTrial,0,965618
S00,406,true,congruent,experimental,1079,expTrial,0,966684
S00,511,true,congruent,experimental,1081,expTrial,0,967862
S00,396,true,incongruent,experimental,1083,expTrial,0,968918
S00,375,true,congruent,experimental,1085,expTrial,0,969951
S00,364,true,congruent,experimental,1087,expTrial,0,970974
S00,424,true,incongruent,experimental,1089,expTrial,0,972059
S00,467,true,congruent,experimental,1091,expTrial,0,973184
S00,475,true,congruent,experimental,1093,expTrial,0,974320
S00,376,true,congruent,experimental,1095,expTrial,0,975356
S00,545,true,congruent,experimental,1097,expTrial,0,976570
S00,557,true,incongruent,experimental,1099,expTrial,0,977787
S00,473,true,congruent,experimental,1101,expTrial,0,978922
S00,404,true,incongruent,experimental,1103,expTrial,0,979982
S00,517,true,congruent,experimental,1105,expTrial,0,981155
S00,398,true,incongruent,experimental,1107,expTrial,0,982216
