subject_id,rt,correct,congruency,trial_exp,trial_index,task,first_trial,time_elapsed
S188,516,true,incongruent,experimental,952,expTrial,0,822379
S188,400,true,congruent,experimental,954,expTrial,0,823435
S188,400,true,congruent,experimental,956,expTrial,0,824490
S188,394,true,congruent,experimental,958,expTrial,0,825540
S188,401,true,congruent,experimental,960,expTrial,0,826595
S188,348,true,congruent,experimental,962,expTrial,0,827598
S188,486,true,incongruent,experimental,964,expTrial,0,828739
S188,375,true,congruent,experimental,966,expTrial,0,829769
S188,488,true,incongruent,experimental,968,expTrial,0,830912
S188,473,true,incongruent,experimental,970,expTrial,0,832040
S188,378,true,congruent,experimental,972,expTrial,0,833074
S188,473,true,congruent,experimental,974,expTrial,0,834202
S188,375,true,congruent,experimental,976,expTrial,0,835233
S188,406,true,congruent,experimental,978,expTrial,0,836294
S188,502,false,incongruent,experimental,980,expTrial,0,837451
S188,422,true,congruent,experimental,982,expTrial,0,838528
S188,411,true,congruent,experimental,984,expTrial,0,839594
S188,603,true,incongruent,experimental,986,expTrial,0,840853
S188,529,true,congruent,experimental,988,expTrial,0,842037
S188,406,true,congruent,experimental,990,expTrial,0,843098
S188,520,true,congruent,experimental,992,expTrial,0,844273
S188,528,true,incongruent,experimental,994,expTrial,0,845456
S188,457,true,congruent,experimental,996,expTrial,0,846569
S188,395,true,congruent,experimental,998,expTrial,0,847620
S188,581,true,incongruent,experimental,1000,expTrial,0,848856
S188,520,true,congruent,experimental,1002,expTrial,0,850032
S188,646,true,incongruent,experimental,1004,expTrial,0,851333
S188,487,true,incongruent,experimental,1006,expTrial,0,852476
S188,501,true,incongruent,experimental,1008,expTrial,0,853632
S188,544,true,incongruent,experimental,1010,expTrial,0,854831
S188,497,true,congruent,experimental,1012,expTrial,0,855984
S188,-1,false,incongruent,experimental,1014,expTrial,0,858142
S188,559,true,congruent,experimental,1016,expTrial,0,859357
S188,573,true,incongruent,experimental,1018,expTrial,0,860585
S188,596,true,congruent,experimental,1020,expTrial,0,861836
S188,415,true,congruent,experimental,1022,expTrial,0,862907
S188,528,false,incongruent,experimental,1024,expTrial,0,864090
S188,461,true,congruent,experimental,1026,expTrial,0,865207
S188,670,true,congruent,experimental,1028,expTrial,0,866531
S188,496,true,incongruent,experimental,1030,expTrial,0,867683
S188,584,true,incongruent,experimental,1032,expTrial,0,868923
S188,476,true,congruent,experimental,1034,expTrial,0,870054
S188,539,true,congruent,experimental,1036,expTrial,0,871248
S188,612,true,incongruent,experimental,1038,expTrial,0,872515
S188,391,true,congruent,experimental,1040,expTrial,0,873561
S188,481,true,congruent,experimental,1042,expTrial,0,874698
S188,486,true,congruent,experimental,1044,expTrial,0,875840
S188,544,true,incongruent,experimental,1046,expTrial,0,877040
S188,586,true,incongruent,experimental,1048,expTrial,0,878281
S188,517,true,congruent,experimental,1050,expTrial,0,879453
S188,531,true,incongruent,experimental,1052,expTrial,0,880640
S188,449,true,congruent,experimental,1056,expTrial,1,925881
S188,445,true,congruent,experimental,1058,expTrial,0,926981
S188,396,true,congruent,experimental,1060,expTrial,0,928031
S188,421,true,incongruent,experimental,1062,expTrial,0,929106
S188,478,true,incongruent,experimental,1064,expTrial,0,930240
S188,499,true,congruent,experimental,1066,expTrial,0,931394
S188,465,true,congruent,experimental,1068,expTrial,0,932514
S188,597,true,incongruent,experimental,1070,expTrial,0,933765
S188,469,true,congruent,experimental,1072,expTrial,0,934889
S188,418,true,congruent,experimental,1074,expTrial,0,935961
S188,529,true,incongruent,experimental,1076,expTrial,0,937145
S188,423,true,incongruent,experimental,1078,expTrial,0,938223
S188,533,true,incongruent,experimental,1080,expTrial,0,939411
S188,460,true,congruent,experimental,1082,expTrial,0,940527
S188,375,true,congruent,experimental,1084,expTrial,0,941557
S188,506,true,congruent,experimental,1086,expTrial,0,942718
S188,506,true,incongruent,experimental,1088,expTrial,0,943879
S188,397,true,incongruent,experimental,1090,expTrial,0,944931
S188,529,true,incongruent,experimental,1092,expTrial,0,946116
S188,427,true,congruent,experimental,1094,expTrial,0,947199
S188,558,true,congruent,experimental,1096,expTrial,0,948412
S188,547,true,incongruent,experimental,1098,expTrial,0,949614
S188,545,true,incongruent,experimental,1100,expTrial,0,950815
S188,575,true,incongruent,experimental,1102,expTrial,0,952045
S188,414,true,congruent,experimental,1104,expTrial,0,953115
S188,546,true,incongruent,experimental,1106,expTrial,0,954316
S188,397,true,congruent,experimental,1108,expTrial,0,955368
S188,449,true,congruent,experimental,1110,expTrial,0,956473
S188,494,true,incongruent,experimental,1112,expTrial,0,957623
S188,542,true,incongruent,experimental,1114,expTrial,0,958820
S188,544,true,incongruent,experimental,1116,expTrial,0,960019
S188,445,true,congruent,experimental,1118,expTrial,0,961119
